concelho,distrito,ano,mes,valor
Palmela,Setúbal,2023,2,5580.0
Palmela,Setúbal,2023,3,7147.0
Palmela,Setúbal,2023,4,7709.0
Palmela,Setúbal,2023,5,6922.0
Palmela,Setúbal,2023,6,8129.0
Palmela,Setúbal,2023,7,9362.0
Palmela,Setúbal,2023,8,11692.0
Palmela,Setúbal,2023,9,9255.0
Palmela,Setúbal,2023,10,7215.0
Palmela,Setúbal,2023,11,3964.0
Palmela,Setúbal,2023,12,4189.0
Palmela,Setúbal,2024,1,2365.0
Palmela,Setúbal,2024,2,2534.0
Palmela,Setúbal,2024,3,3578.0
Palmela,Setúbal,2024,4,3949.0
Palmela,Setúbal,2024,5,5310.0
Palmela,Setúbal,2024,6,5514.0
Palmela,Setúbal,2024,7,7668.0
Palmela,Setúbal,2024,8,9580.0
Palmela,Setúbal,2024,9,6394.0
Palmela,Setúbal,2024,10,4631.0
Palmela,Setúbal,2024,11,2966.0
Palmela,Setúbal,2024,12,2951.0
Palmela,Setúbal,2025,1,2962.0
Palmela,Setúbal,2025,2,3320.0
Palmela,Setúbal,2025,3,3853.0
Palmela,Setúbal,2025,4,4350.0
Palmela,Setúbal,2025,5,5624.0
Palmela,Setúbal,2025,6,5734.0
Palmela,Setúbal,2025,7,7816.0
Palmela,Setúbal,2025,8,9193.0
Palmela,Setúbal,2025,9,5596.0
Palmela,Setúbal,2025,10,4458.0
Palmela,Setúbal,2025,11,3052.0
Palmela,Setúbal,2025,12,2815.0
Palmela,Setúbal,2026,1,2576.0
Palmela,Setúbal,2026,2,3057.0
Palmela,Setúbal,2026,3,3620.0
Palmela,Setúbal,2026,4,4489.0
Palmela,Setúbal,2026,5,5201.0
Palmela,Setúbal,2026,6,5552.0
Palmela,Setúbal,2026,7,8392.0
Pampilhosa da Serra,Coimbra,2020,1,831.0
Pampilhosa da Serra,Coimbra,2020,2,1174.0
Pampilhosa da Serra,Coimbra,2020,3,266.0
Pampilhosa da Serra,Coimbra,2020,4,
Pampilhosa da Serra,Coimbra,2020,5,
Pampilhosa da Serra,Coimbra,2020,6,335.0
Pampilhosa da Serra,Coimbra,2020,7,827.0
Pampilhosa da Serra,Coimbra,2020,8,1289.0
Pampilhosa da Serra,Coimbra,2020,9,812.0
Pampilhosa da Serra,Coimbra,2020,10,380.0
Pampilhosa da Serra,Coimbra,2020,11,
Pampilhosa da Serra,Coimbra,2020,12,239.0
Pampilhosa da Serra,Coimbra,2021,1,
Pampilhosa da Serra,Coimbra,2021,2,
Pampilhosa da Serra,Coimbra,2021,3,469.0
Pampilhosa da Serra,Coimbra,2021,4,423.0
Pampilhosa da Serra,Coimbra,2021,5,525.0
Pampilhosa da Serra,Coimbra,2021,6,620.0
Pampilhosa da Serra,Coimbra,2021,7,922.0
Pampilhosa da Serra,Coimbra,2021,8,1228.0
Pampilhosa da Serra,Coimbra,2021,9,725.0
Pampilhosa da Serra,Coimbra,2021,10,540.0
Pampilhosa da Serra,Coimbra,2021,11,340.0
Pampilhosa da Serra,Coimbra,2021,12,431.0
Pampilhosa da Serra,Coimbra,2022,1,365.0
Pampilhosa da Serra,Coimbra,2022,2,378.0
Pampilhosa da Serra,Coimbra,2022,3,448.0
Pampilhosa da Serra,Coimbra,2022,4,489.0
Pampilhosa da Serra,Coimbra,2022,5,455.0
Pampilhosa da Serra,Coimbra,2022,6,681.0
Pampilhosa da Serra,Coimbra,2022,7,1019.0
Pampilhosa da Serra,Coimbra,2022,8,1373.0
Pampilhosa da Serra,Coimbra,2022,9,495.0
Pampilhosa da Serra,Coimbra,2022,10,383.0
Pampilhosa da Serra,Coimbra,2022,11,296.0
Pampilhosa da Serra,Coimbra,2022,12,437.0
Pampilhosa da Serra,Coimbra,2023,1,338.0
Pampilhosa da Serra,Coimbra,2023,2,527.0
Pampilhosa da Serra,Coimbra,2023,3,713.0
Pampilhosa da Serra,Coimbra,2023,4,649.0
Pampilhosa da Serra,Coimbra,2023,5,594.0
Pampilhosa da Serra,Coimbra,2023,6,790.0
Pampilhosa da Serra,Coimbra,2023,7,966.0
Pampilhosa da Serra,Coimbra,2023,8,1455.0
Pampilhosa da Serra,Coimbra,2023,9,636.0
Pampilhosa da Serra,Coimbra,2023,10,686.0
Pampilhosa da Serra,Coimbra,2023,11,491.0
Pampilhosa da Serra,Coimbra,2023,12,656.0
Pampilhosa da Serra,Coimbra,2024,1,623.0
Pampilhosa da Serra,Coimbra,2024,2,545.0
Pampilhosa da Serra,Coimbra,2024,3,481.0
Pampilhosa da Serra,Coimbra,2024,4,521.0
Pampilhosa da Serra,Coimbra,2024,5,849.0
Pampilhosa da Serra,Coimbra,2024,6,733.0
Pampilhosa da Serra,Coimbra,2024,7,1031.0
Pampilhosa da Serra,Coimbra,2024,8,1201.0
Pampilhosa da Serra,Coimbra,2024,9,598.0
Pampilhosa da Serra,Coimbra,2024,10,816.0
Pampilhosa da Serra,Coimbra,2024,11,655.0
Pampilhosa da Serra,Coimbra,2024,12,695.0
Pampilhosa da Serra,Coimbra,2025,1,402.0
Pampilhosa da Serra,Coimbra,2025,2,409.0
Pampilhosa da Serra,Coimbra,2025,3,418.0
Pampilhosa da Serra,Coimbra,2025,4,421.0
Pampilhosa da Serra,Coimbra,2025,5,486.0
Pampilhosa da Serra,Coimbra,2025,6,515.0
Pampilhosa da Serra,Coimbra,2025,7,527.0
Pampilhosa da Serra,Coimbra,2025,8,643.0
Pampilhosa da Serra,Coimbra,2025,9,409.0
Pampilhosa da Serra,Coimbra,2025,10,483.0
Pampilhosa da Serra,Coimbra,2025,11,534.0
Pampilhosa da Serra,Coimbra,2025,12,488.0
Pampilhosa da Serra,Coimbra,2026,1,333.0
Pampilhosa da Serra,Coimbra,2026,2,378.0
Pampilhosa da Serra,Coimbra,2026,3,400.0
Pampilhosa da Serra,Coimbra,2026,4,435.0
Pampilhosa da Serra,Coimbra,2026,5,625.0
Pampilhosa da Serra,Coimbra,2026,6,689.0
Pampilhosa da Serra,Coimbra,2026,7,806.0
Paredes,Porto,2020,1,2838.0
Paredes,Porto,2020,2,3684.0
Paredes,Porto,2020,3,2100.0
Paredes,Porto,2020,4,
Paredes,Porto,2020,5,
Paredes,Porto,2020,6,
Paredes,Porto,2020,7,1788.0
Paredes,Porto,2020,8,3961.0
Paredes,Porto,2020,9,3202.0
Paredes,Porto,2020,10,2300.0
Paredes,Porto,2020,11,1207.0
Paredes,Porto,2020,12,1325.0
Paredes,Porto,2021,1,1215.0
Paredes,Porto,2021,2,1193.0
Paredes,Porto,2021,3,1357.0
Paredes,Porto,2021,4,1898.0
Paredes,Porto,2021,5,3270.0
Paredes,Porto,2021,6,2468.0
Paredes,Porto,2021,7,2894.0
Paredes,Porto,2021,8,4024.0
Paredes,Porto,2021,9,4855.0
Paredes,Porto,2021,10,4614.0
Paredes,Porto,2021,11,4056.0
Paredes,Porto,2021,12,2855.0
Paredes,Porto,2022,1,2435.0
Paredes,Porto,2022,2,2280.0
Paredes,Porto,2022,3,4028.0
Paredes,Porto,2022,4,4711.0
Paredes,Porto,2022,5,4964.0
Paredes,Porto,2022,6,5070.0
Paredes,Porto,2022,7,5334.0
Paredes,Porto,2022,8,6260.0
Paredes,Porto,2022,9,4979.0
Paredes,Porto,2022,10,5420.0
Paredes,Porto,2022,11,4195.0
Paredes,Porto,2022,12,1894.0
Paredes,Porto,2023,1,2323.0
Paredes,Porto,2023,2,2644.0
Paredes,Porto,2023,3,3722.0
Paredes,Porto,2023,4,4761.0
Paredes,Porto,2023,5,6696.0
Paredes,Porto,2023,6,7569.0
Paredes,Porto,2023,7,6457.0
Paredes,Porto,2023,8,7862.0
Paredes,Porto,2023,9,7653.0
Paredes,Porto,2023,10,6775.0
Paredes,Porto,2023,11,4725.0
Paredes,Porto,2023,12,4433.0
Paredes,Porto,2024,1,3189.0
Paredes,Porto,2024,2,4203.0
Paredes,Porto,2024,3,5943.0
Paredes,Porto,2024,4,6548.0
Paredes,Porto,2024,5,6717.0
Paredes,Porto,2024,6,7635.0
Paredes,Porto,2024,7,7317.0
Paredes,Porto,2024,8,8810.0
Paredes,Porto,2024,9,7400.0
Paredes,Porto,2024,10,7450.0
Paredes,Porto,2024,11,5262.0
Paredes,Porto,2024,12,4368.0
Paredes,Porto,2025,1,3660.0
Paredes,Porto,2025,2,4449.0
Paredes,Porto,2025,3,5025.0
Paredes,Porto,2025,4,6608.0
Paredes,Porto,2025,5,6100.0
Paredes,Porto,2025,6,7145.0
Paredes,Porto,2025,7,6766.0
Paredes,Porto,2025,8,8574.0
Paredes,Porto,2025,9,7208.0
Paredes,Porto,2025,10,5331.0
Paredes,Porto,2025,11,4580.0
Paredes,Porto,2025,12,3650.0
Paredes,Porto,2026,1,2708.0
Paredes,Porto,2026,2,4104.0
Paredes,Porto,2026,3,5583.0
Paredes,Porto,2026,4,5205.0
Paredes,Porto,2026,5,7263.0
Paredes,Porto,2026,6,6806.0
Paredes,Porto,2026,7,6610.0
Paredes de Coura,Viana do Castelo,2020,1,91.0
Paredes de Coura,Viana do Castelo,2020,2,181.0
Paredes de Coura,Viana do Castelo,2020,3,182.0
Paredes de Coura,Viana do Castelo,2020,4,
Paredes de Coura,Viana do Castelo,2020,5,
Paredes de Coura,Viana do Castelo,2020,6,399.0
Paredes de Coura,Viana do Castelo,2020,7,1020.0
Paredes de Coura,Viana do Castelo,2020,8,1888.0
Paredes de Coura,Viana do Castelo,2020,9,691.0
Paredes de Coura,Viana do Castelo,2020,10,198.0
Paredes de Coura,Viana do Castelo,2020,11,95.0
Paredes de Coura,Viana do Castelo,2020,12,58.0
Paredes de Coura,Viana do Castelo,2021,1,50.0
Paredes de Coura,Viana do Castelo,2021,2,
Paredes de Coura,Viana do Castelo,2021,3,
Paredes de Coura,Viana do Castelo,2021,4,132.0
Paredes de Coura,Viana do Castelo,2021,5,270.0
Paredes de Coura,Viana do Castelo,2021,6,888.0
Paredes de Coura,Viana do Castelo,2021,7,969.0
Paredes de Coura,Viana do Castelo,2021,8,2042.0
Paredes de Coura,Viana do Castelo,2021,9,663.0
Paredes de Coura,Viana do Castelo,2021,10,283.0
Paredes de Coura,Viana do Castelo,2021,11,227.0
Paredes de Coura,Viana do Castelo,2021,12,495.0
Paredes de Coura,Viana do Castelo,2022,1,201.0
Paredes de Coura,Viana do Castelo,2022,2,229.0
Paredes de Coura,Viana do Castelo,2022,3,206.0
Paredes de Coura,Viana do Castelo,2022,4,435.0
Paredes de Coura,Viana do Castelo,2022,5,763.0
Paredes de Coura,Viana do Castelo,2022,6,1121.0
Paredes de Coura,Viana do Castelo,2022,7,1502.0
Paredes de Coura,Viana do Castelo,2022,8,3426.0
Paredes de Coura,Viana do Castelo,2022,9,1198.0
Paredes de Coura,Viana do Castelo,2022,10,670.0
Paredes de Coura,Viana do Castelo,2022,11,187.0
Paredes de Coura,Viana do Castelo,2022,12,270.0
Paredes de Coura,Viana do Castelo,2023,1,72.0
Paredes de Coura,Viana do Castelo,2023,2,127.0
Paredes de Coura,Viana do Castelo,2023,3,439.0
Paredes de Coura,Viana do Castelo,2023,4,1079.0
Paredes de Coura,Viana do Castelo,2023,5,933.0
Paredes de Coura,Viana do Castelo,2023,6,933.0
Paredes de Coura,Viana do Castelo,2023,7,1561.0
Paredes de Coura,Viana do Castelo,2023,8,3189.0
Paredes de Coura,Viana do Castelo,2023,9,989.0
Paredes de Coura,Viana do Castelo,2023,10,321.0
Paredes de Coura,Viana do Castelo,2023,11,170.0
Paredes de Coura,Viana do Castelo,2023,12,637.0
Paredes de Coura,Viana do Castelo,2024,1,176.0
Paredes de Coura,Viana do Castelo,2024,2,183.0
Paredes de Coura,Viana do Castelo,2024,3,479.0
Paredes de Coura,Viana do Castelo,2024,4,735.0
Paredes de Coura,Viana do Castelo,2024,5,935.0
Paredes de Coura,Viana do Castelo,2024,6,914.0
Paredes de Coura,Viana do Castelo,2024,7,1535.0
Paredes de Coura,Viana do Castelo,2024,8,3398.0
Paredes de Coura,Viana do Castelo,2024,9,962.0
Paredes de Coura,Viana do Castelo,2024,10,477.0
Paredes de Coura,Viana do Castelo,2024,11,246.0
Paredes de Coura,Viana do Castelo,2024,12,175.0
Paredes de Coura,Viana do Castelo,2025,1,53.0
Paredes de Coura,Viana do Castelo,2025,2,21.0
Paredes de Coura,Viana do Castelo,2025,3,355.0
Paredes de Coura,Viana do Castelo,2025,4,677.0
Paredes de Coura,Viana do Castelo,2025,5,1084.0
Paredes de Coura,Viana do Castelo,2025,6,978.0
Paredes de Coura,Viana do Castelo,2025,7,1015.0
Paredes de Coura,Viana do Castelo,2025,8,2730.0
Paredes de Coura,Viana do Castelo,2025,9,849.0
Paredes de Coura,Viana do Castelo,2025,10,543.0
Paredes de Coura,Viana do Castelo,2025,11,366.0
Paredes de Coura,Viana do Castelo,2025,12,759.0
Paredes de Coura,Viana do Castelo,2026,1,142.0
Paredes de Coura,Viana do Castelo,2026,2,36.0
Paredes de Coura,Viana do Castelo,2026,3,414.0
Paredes de Coura,Viana do Castelo,2026,4,717.0
Paredes de Coura,Viana do Castelo,2026,5,651.0
Paredes de Coura,Viana do Castelo,2026,6,601.0
Paredes de Coura,Viana do Castelo,2026,7,1353.0
Paços de Ferreira,Porto,2020,1,935.0
Paços de Ferreira,Porto,2020,2,
Paços de Ferreira,Porto,2020,3,
Paços de Ferreira,Porto,2020,4,
Paços de Ferreira,Porto,2020,5,151.0
Paços de Ferreira,Porto,2020,6,332.0
Paços de Ferreira,Porto,2020,7,1060.0
Paços de Ferreira,Porto,2020,8,1717.0
Paços de Ferreira,Porto,2020,9,1107.0
Paços de Ferreira,Porto,2020,10,840.0
Paços de Ferreira,Porto,2020,11,564.0
Paços de Ferreira,Porto,2020,12,574.0
Paços de Ferreira,Porto,2021,1,488.0
Paços de Ferreira,Porto,2021,2,
Paços de Ferreira,Porto,2021,3,514.0
Paços de Ferreira,Porto,2021,4,
Paços de Ferreira,Porto,2021,5,1109.0
Paços de Ferreira,Porto,2021,6,1491.0
Paços de Ferreira,Porto,2021,7,1912.0
Paços de Ferreira,Porto,2021,8,2344.0
Paços de Ferreira,Porto,2021,9,1723.0
Paços de Ferreira,Porto,2021,10,1685.0
Paços de Ferreira,Porto,2021,11,2050.0
Paços de Ferreira,Porto,2021,12,1213.0
Paços de Ferreira,Porto,2022,1,1122.0
Paços de Ferreira,Porto,2022,2,1215.0
Paços de Ferreira,Porto,2022,3,1227.0
Paços de Ferreira,Porto,2022,4,1552.0
Paços de Ferreira,Porto,2022,5,1594.0
Paços de Ferreira,Porto,2022,6,1624.0
Paços de Ferreira,Porto,2022,7,1948.0
Paços de Ferreira,Porto,2022,8,2835.0
Paços de Ferreira,Porto,2022,9,2171.0
Paços de Ferreira,Porto,2022,10,1635.0
Paços de Ferreira,Porto,2022,11,1342.0
Paços de Ferreira,Porto,2022,12,1246.0
Paços de Ferreira,Porto,2023,1,1197.0
Paços de Ferreira,Porto,2023,2,1133.0
Paços de Ferreira,Porto,2023,3,1429.0
Paços de Ferreira,Porto,2023,4,1794.0
Paços de Ferreira,Porto,2023,5,2264.0
Paços de Ferreira,Porto,2023,6,2136.0
Paços de Ferreira,Porto,2023,7,2799.0
Paços de Ferreira,Porto,2023,8,3095.0
Paços de Ferreira,Porto,2023,9,2164.0
Paços de Ferreira,Porto,2023,10,1777.0
Paços de Ferreira,Porto,2023,11,1130.0
Paços de Ferreira,Porto,2023,12,1101.0
Paços de Ferreira,Porto,2024,1,962.0
Paços de Ferreira,Porto,2024,2,1062.0
Paços de Ferreira,Porto,2024,3,1466.0
Paços de Ferreira,Porto,2024,4,1634.0
Paços de Ferreira,Porto,2024,5,2262.0
Paços de Ferreira,Porto,2024,6,2304.0
Paços de Ferreira,Porto,2024,7,2887.0
Paços de Ferreira,Porto,2024,8,3814.0
Paços de Ferreira,Porto,2024,9,2475.0
Paços de Ferreira,Porto,2024,10,2126.0
Paços de Ferreira,Porto,2024,11,1693.0
Paços de Ferreira,Porto,2024,12,1417.0
Paços de Ferreira,Porto,2025,1,1034.0
Paços de Ferreira,Porto,2025,2,1321.0
Paços de Ferreira,Porto,2025,3,1619.0
Paços de Ferreira,Porto,2025,4,1993.0
Paços de Ferreira,Porto,2025,5,3070.0
Paços de Ferreira,Porto,2025,6,2449.0
Paços de Ferreira,Porto,2025,7,3190.0
Paços de Ferreira,Porto,2025,8,4076.0
Paços de Ferreira,Porto,2025,9,2603.0
Paços de Ferreira,Porto,2025,10,2410.0
Paços de Ferreira,Porto,2025,11,1755.0
Paços de Ferreira,Porto,2025,12,1308.0
Paços de Ferreira,Porto,2026,1,1062.0
Paços de Ferreira,Porto,2026,2,1447.0
Paços de Ferreira,Porto,2026,3,1443.0
Paços de Ferreira,Porto,2026,4,2349.0
Paços de Ferreira,Porto,2026,5,2567.0
Paços de Ferreira,Porto,2026,6,2215.0
Paços de Ferreira,Porto,2026,7,3540.0
Pedrógão Grande,Leiria,2020,1,
Pedrógão Grande,Leiria,2020,2,54.0
Pedrógão Grande,Leiria,2020,3,
Pedrógão Grande,Leiria,2020,4,
Pedrógão Grande,Leiria,2020,5,
Pedrógão Grande,Leiria,2020,6,172.0
Pedrógão Grande,Leiria,2020,7,204.0
Pedrógão Grande,Leiria,2020,8,394.0
Pedrógão Grande,Leiria,2020,9,203.0
Pedrógão Grande,Leiria,2020,10,101.0
Pedrógão Grande,Leiria,2020,11,
Pedrógão Grande,Leiria,2020,12,20.0
Pedrógão Grande,Leiria,2021,1,
Pedrógão Grande,Leiria,2021,2,
Pedrógão Grande,Leiria,2021,3,
Pedrógão Grande,Leiria,2021,4,
Pedrógão Grande,Leiria,2021,5,
Pedrógão Grande,Leiria,2021,6,219.0
Pedrógão Grande,Leiria,2021,7,344.0
Pedrógão Grande,Leiria,2021,8,536.0
Pedrógão Grande,Leiria,2021,9,289.0
Pedrógão Grande,Leiria,2021,10,171.0
Pedrógão Grande,Leiria,2021,11,
Pedrógão Grande,Leiria,2021,12,74.0
Pedrógão Grande,Leiria,2022,1,
Pedrógão Grande,Leiria,2022,2,
Pedrógão Grande,Leiria,2022,3,97.0
Pedrógão Grande,Leiria,2022,4,160.0
Pedrógão Grande,Leiria,2022,5,101.0
Pedrógão Grande,Leiria,2022,6,220.0
Pedrógão Grande,Leiria,2022,7,424.0
Pedrógão Grande,Leiria,2022,8,484.0
Pedrógão Grande,Leiria,2022,9,316.0
Pedrógão Grande,Leiria,2022,10,88.0
Pedrógão Grande,Leiria,2022,11,
Pedrógão Grande,Leiria,2022,12,75.0
Pedrógão Grande,Leiria,2023,1,
Pedrógão Grande,Leiria,2023,2,
Pedrógão Grande,Leiria,2023,3,
Pedrógão Grande,Leiria,2023,4,163.0
Pedrógão Grande,Leiria,2023,5,163.0
Pedrógão Grande,Leiria,2023,6,147.0
Pedrógão Grande,Leiria,2023,7,409.0
Pedrógão Grande,Leiria,2023,8,501.0
Pedrógão Grande,Leiria,2023,9,316.0
Pedrógão Grande,Leiria,2023,10,168.0
Pedrógão Grande,Leiria,2023,11,51.0
Pedrógão Grande,Leiria,2023,12,117.0
Pedrógão Grande,Leiria,2024,1,
Pedrógão Grande,Leiria,2024,2,
Pedrógão Grande,Leiria,2024,3,
Pedrógão Grande,Leiria,2024,4,
Pedrógão Grande,Leiria,2024,5,275.0
Pedrógão Grande,Leiria,2024,6,184.0
Pedrógão Grande,Leiria,2024,7,277.0
Pedrógão Grande,Leiria,2024,8,527.0
Pedrógão Grande,Leiria,2024,9,170.0
Pedrógão Grande,Leiria,2024,10,190.0
Pedrógão Grande,Leiria,2024,11,
Pedrógão Grande,Leiria,2024,12,
Pedrógão Grande,Leiria,2025,1,
Pedrógão Grande,Leiria,2025,2,
Pedrógão Grande,Leiria,2025,3,
Pedrógão Grande,Leiria,2025,4,139.0
Pedrógão Grande,Leiria,2025,5,129.0
Pedrógão Grande,Leiria,2025,6,222.0
Pedrógão Grande,Leiria,2025,7,252.0
Pedrógão Grande,Leiria,2025,8,429.0
Pedrógão Grande,Leiria,2025,9,248.0
Pedrógão Grande,Leiria,2025,10,170.0
Pedrógão Grande,Leiria,2025,11,100.0
Pedrógão Grande,Leiria,2025,12,
Pedrógão Grande,Leiria,2026,1,
Pedrógão Grande,Leiria,2026,2,
Pedrógão Grande,Leiria,2026,3,
Pedrógão Grande,Leiria,2026,4,196.0
Pedrógão Grande,Leiria,2026,5,230.0
Pedrógão Grande,Leiria,2026,6,249.0
Pedrógão Grande,Leiria,2026,7,363.0
Penacova,Coimbra,2020,1,
Penacova,Coimbra,2020,2,635.0
Penacova,Coimbra,2020,3,894.0
Penacova,Coimbra,2020,4,
Penacova,Coimbra,2020,5,
Penacova,Coimbra,2020,6,794.0
Penacova,Coimbra,2020,7,1019.0
Penacova,Coimbra,2020,8,1581.0
Penacova,Coimbra,2020,9,1141.0
Penacova,Coimbra,2020,10,1056.0
Penacova,Coimbra,2020,11,701.0
Penacova,Coimbra,2020,12,486.0
Penacova,Coimbra,2021,1,
Penacova,Coimbra,2021,2,
Penacova,Coimbra,2021,3,156.0
Penacova,Coimbra,2021,4,488.0
Penacova,Coimbra,2021,5,878.0
Penacova,Coimbra,2021,6,1039.0
Penacova,Coimbra,2021,7,1405.0
Penacova,Coimbra,2021,8,1781.0
Penacova,Coimbra,2021,9,1164.0
Penacova,Coimbra,2021,10,883.0
Penacova,Coimbra,2021,11,644.0
Penacova,Coimbra,2021,12,476.0
Penacova,Coimbra,2022,1,510.0
Penacova,Coimbra,2022,2,864.0
Penacova,Coimbra,2022,3,693.0
Penacova,Coimbra,2022,4,858.0
Penacova,Coimbra,2022,5,1049.0
Penacova,Coimbra,2022,6,1091.0
Penacova,Coimbra,2022,7,1421.0
Penacova,Coimbra,2022,8,1988.0
Penacova,Coimbra,2022,9,1364.0
Penacova,Coimbra,2022,10,1176.0
Penacova,Coimbra,2022,11,960.0
Penacova,Coimbra,2022,12,901.0
Penacova,Coimbra,2023,1,964.0
Penacova,Coimbra,2023,2,1129.0
Penacova,Coimbra,2023,3,785.0
Penacova,Coimbra,2023,4,1359.0
Penacova,Coimbra,2023,5,1728.0
Penacova,Coimbra,2023,6,1474.0
Penacova,Coimbra,2023,7,2254.0
Penacova,Coimbra,2023,8,2864.0
Penacova,Coimbra,2023,9,1484.0
Penacova,Coimbra,2023,10,1113.0
Penacova,Coimbra,2023,11,843.0
Penacova,Coimbra,2023,12,842.0
Penacova,Coimbra,2024,1,813.0
Penacova,Coimbra,2024,2,790.0
Penacova,Coimbra,2024,3,996.0
Penacova,Coimbra,2024,4,1146.0
Penacova,Coimbra,2024,5,1364.0
Penacova,Coimbra,2024,6,1401.0
Penacova,Coimbra,2024,7,2069.0
Penacova,Coimbra,2024,8,2688.0
Penacova,Coimbra,2024,9,1477.0
Penacova,Coimbra,2024,10,1146.0
Penacova,Coimbra,2024,11,1075.0
Penacova,Coimbra,2024,12,923.0
Penacova,Coimbra,2025,1,771.0
Penacova,Coimbra,2025,2,831.0
Penacova,Coimbra,2025,3,996.0
Penacova,Coimbra,2025,4,1496.0
Penacova,Coimbra,2025,5,1555.0
Penacova,Coimbra,2025,6,1723.0
Penacova,Coimbra,2025,7,2326.0
Penacova,Coimbra,2025,8,2559.0
Penacova,Coimbra,2025,9,1438.0
Penacova,Coimbra,2025,10,1126.0
Penacova,Coimbra,2025,11,929.0
Penacova,Coimbra,2025,12,1419.0
Penacova,Coimbra,2026,1,1191.0
Penacova,Coimbra,2026,2,678.0
Penacova,Coimbra,2026,3,806.0
Penacova,Coimbra,2026,4,1163.0
Penacova,Coimbra,2026,5,1479.0
Penacova,Coimbra,2026,6,1530.0
Penacova,Coimbra,2026,7,2345.0
Penafiel,Porto,2020,1,3531.0
Penafiel,Porto,2020,2,4245.0
Penafiel,Porto,2020,3,1935.0
Penafiel,Porto,2020,4,628.0
Penafiel,Porto,2020,5,1142.0
Penafiel,Porto,2020,6,2576.0
Penafiel,Porto,2020,7,5296.0
Penafiel,Porto,2020,8,8471.0
Penafiel,Porto,2020,9,5220.0
Penafiel,Porto,2020,10,4019.0
Penafiel,Porto,2020,11,1809.0
Penafiel,Porto,2020,12,2740.0
Penafiel,Porto,2021,1,2170.0
Penafiel,Porto,2021,2,1044.0
Penafiel,Porto,2021,3,1998.0
Penafiel,Porto,2021,4,2732.0
Penafiel,Porto,2021,5,4418.0
Penafiel,Porto,2021,6,5309.0
Penafiel,Porto,2021,7,6201.0
Penafiel,Porto,2021,8,9590.0
Penafiel,Porto,2021,9,6417.0
Penafiel,Porto,2021,10,6224.0
Penafiel,Porto,2021,11,4285.0
Penafiel,Porto,2021,12,3586.0
Penafiel,Porto,2022,1,2713.0
Penafiel,Porto,2022,2,3642.0
Penafiel,Porto,2022,3,3821.0
Penafiel,Porto,2022,4,6329.0
Penafiel,Porto,2022,5,7535.0
Penafiel,Porto,2022,6,7579.0
Penafiel,Porto,2022,7,10448.0
Penafiel,Porto,2022,8,12783.0
Penafiel,Porto,2022,9,10629.0
Penafiel,Porto,2022,10,8552.0
Penafiel,Porto,2022,11,4369.0
Penafiel,Porto,2022,12,4668.0
Penafiel,Porto,2023,1,3167.0
Penafiel,Porto,2023,2,3969.0
Penafiel,Porto,2023,3,4623.0
Penafiel,Porto,2023,4,6681.0
Penafiel,Porto,2023,5,6796.0
Penafiel,Porto,2023,6,7634.0
Penafiel,Porto,2023,7,10545.0
Penafiel,Porto,2023,8,13955.0
Penafiel,Porto,2023,9,9765.0
Penafiel,Porto,2023,10,7561.0
Penafiel,Porto,2023,11,4811.0
Penafiel,Porto,2023,12,5605.0
Penafiel,Porto,2024,1,4181.0
Penafiel,Porto,2024,2,4665.0
Penafiel,Porto,2024,3,6299.0
Penafiel,Porto,2024,4,7824.0
Penafiel,Porto,2024,5,7349.0
Penafiel,Porto,2024,6,8631.0
Penafiel,Porto,2024,7,10518.0
Penafiel,Porto,2024,8,14129.0
Penafiel,Porto,2024,9,6848.0
Penafiel,Porto,2024,10,6533.0
Penafiel,Porto,2024,11,6059.0
Penafiel,Porto,2024,12,5058.0
Penafiel,Porto,2025,1,4236.0
Penafiel,Porto,2025,2,4490.0
Penafiel,Porto,2025,3,5546.0
Penafiel,Porto,2025,4,7354.0
Penafiel,Porto,2025,5,8246.0
Penafiel,Porto,2025,6,8449.0
Penafiel,Porto,2025,7,10472.0
Penafiel,Porto,2025,8,12770.0
Penafiel,Porto,2025,9,8741.0
Penafiel,Porto,2025,10,7789.0
Penafiel,Porto,2025,11,5544.0
Penafiel,Porto,2025,12,4332.0
Penafiel,Porto,2026,1,3893.0
Penafiel,Porto,2026,2,4351.0
Penafiel,Porto,2026,3,4574.0
Penafiel,Porto,2026,4,6143.0
Penafiel,Porto,2026,5,7853.0
Penafiel,Porto,2026,6,8917.0
Penafiel,Porto,2026,7,11262.0
Penalva do Castelo,Viseu,2020,1,
Penalva do Castelo,Viseu,2020,2,
Penalva do Castelo,Viseu,2020,3,
Penalva do Castelo,Viseu,2020,4,
Penalva do Castelo,Viseu,2020,5,
Penalva do Castelo,Viseu,2020,6,
Penalva do Castelo,Viseu,2020,7,
Penalva do Castelo,Viseu,2020,8,1608.0
Penalva do Castelo,Viseu,2020,9,1041.0
Penalva do Castelo,Viseu,2020,10,
Penalva do Castelo,Viseu,2020,11,
Penalva do Castelo,Viseu,2020,12,
Penalva do Castelo,Viseu,2021,1,
Penalva do Castelo,Viseu,2021,2,
Penalva do Castelo,Viseu,2021,3,
Penalva do Castelo,Viseu,2021,4,
Penalva do Castelo,Viseu,2021,5,284.0
Penalva do Castelo,Viseu,2021,6,922.0
Penalva do Castelo,Viseu,2021,7,1460.0
Penalva do Castelo,Viseu,2021,8,1786.0
Penalva do Castelo,Viseu,2021,9,1297.0
