concelho,distrito,ano,dim_3_t,valor
Aguiar da Beira,Guarda,2025,Eslováquia,
Aguiar da Beira,Guarda,2025,Eslovénia,
Aguiar da Beira,Guarda,2025,Espanha,72.0
Aguiar da Beira,Guarda,2025,Estados Unidos da América,16.0
Aguiar da Beira,Guarda,2025,Estrangeiro,511.0
Aguiar da Beira,Guarda,2025,Estónia,
Aguiar da Beira,Guarda,2025,Federação da Rússia,
Aguiar da Beira,Guarda,2025,Finlândia,18.0
Aguiar da Beira,Guarda,2025,França,176.0
Aguiar da Beira,Guarda,2025,Grécia,
Aguiar da Beira,Guarda,2025,Hungria,
Aguiar da Beira,Guarda,2025,Irlanda,
Aguiar da Beira,Guarda,2025,Israel,2.0
Aguiar da Beira,Guarda,2025,Itália,4.0
Aguiar da Beira,Guarda,2025,Japão,
Aguiar da Beira,Guarda,2025,Letónia,14.0
Aguiar da Beira,Guarda,2025,Lituânia,46.0
Aguiar da Beira,Guarda,2025,Luxemburgo,
Aguiar da Beira,Guarda,2025,Malta,
Aguiar da Beira,Guarda,2025,Marrocos,
Aguiar da Beira,Guarda,2025,México,
Aguiar da Beira,Guarda,2025,Noruega,8.0
Aguiar da Beira,Guarda,2025,Outros,4.0
Aguiar da Beira,Guarda,2025,Países Baixos (Reino dos),10.0
Aguiar da Beira,Guarda,2025,Polónia,
Aguiar da Beira,Guarda,2025,Portugal,6305.0
Aguiar da Beira,Guarda,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,17.0
Aguiar da Beira,Guarda,2025,Roménia,2.0
Aguiar da Beira,Guarda,2025,Suécia,
Aguiar da Beira,Guarda,2025,Suíça,75.0
Aguiar da Beira,Guarda,2025,Sérvia,
Aguiar da Beira,Guarda,2025,Total,6816.0
Aguiar da Beira,Guarda,2025,Turquia,
Aguiar da Beira,Guarda,2025,Ucrânia,
Aguiar da Beira,Guarda,2025,Áustria,2.0
Aguiar da Beira,Guarda,2025,Índia,
Alandroal,Évora,2020,Alemanha,
Alandroal,Évora,2020,Angola,
Alandroal,Évora,2020,Argentina,
Alandroal,Évora,2020,Austrália,
Alandroal,Évora,2020,Brasil,7.0
Alandroal,Évora,2020,Bulgária,1.0
Alandroal,Évora,2020,Bélgica,17.0
Alandroal,Évora,2020,Canadá,
Alandroal,Évora,2020,China,
Alandroal,Évora,2020,Chipre,
Alandroal,Évora,2020,Chéquia,
Alandroal,Évora,2020,Coreia (República da),
Alandroal,Évora,2020,Croácia,
Alandroal,Évora,2020,Dinamarca,
Alandroal,Évora,2020,Eslováquia,
Alandroal,Évora,2020,Eslovénia,
Alandroal,Évora,2020,Espanha,68.0
Alandroal,Évora,2020,Estados Unidos da América,
Alandroal,Évora,2020,Estrangeiro,144.0
Alandroal,Évora,2020,Estónia,
Alandroal,Évora,2020,Federação da Rússia,2.0
Alandroal,Évora,2020,Finlândia,
Alandroal,Évora,2020,França,7.0
Alandroal,Évora,2020,Grécia,
Alandroal,Évora,2020,Hungria,
Alandroal,Évora,2020,Irlanda,
Alandroal,Évora,2020,Israel,
Alandroal,Évora,2020,Itália,2.0
Alandroal,Évora,2020,Japão,
Alandroal,Évora,2020,Letónia,
Alandroal,Évora,2020,Lituânia,2.0
Alandroal,Évora,2020,Luxemburgo,2.0
Alandroal,Évora,2020,Malta,
Alandroal,Évora,2020,Marrocos,
Alandroal,Évora,2020,México,
Alandroal,Évora,2020,Noruega,
Alandroal,Évora,2020,Outros,2.0
Alandroal,Évora,2020,Países Baixos (Reino dos),23.0
Alandroal,Évora,2020,Polónia,1.0
Alandroal,Évora,2020,Portugal,4781.0
Alandroal,Évora,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,7.0
Alandroal,Évora,2020,Roménia,
Alandroal,Évora,2020,Suécia,
Alandroal,Évora,2020,Suíça,3.0
Alandroal,Évora,2020,Sérvia,
Alandroal,Évora,2020,Total,4925.0
Alandroal,Évora,2020,Turquia,
Alandroal,Évora,2020,Ucrânia,
Alandroal,Évora,2020,Áustria,
Alandroal,Évora,2020,Índia,
Alandroal,Évora,2021,Alemanha,2.0
Alandroal,Évora,2021,Angola,
Alandroal,Évora,2021,Argentina,
Alandroal,Évora,2021,Austrália,
Alandroal,Évora,2021,Brasil,1.0
Alandroal,Évora,2021,Bulgária,
Alandroal,Évora,2021,Bélgica,8.0
Alandroal,Évora,2021,Canadá,
Alandroal,Évora,2021,China,
Alandroal,Évora,2021,Chipre,
Alandroal,Évora,2021,Chéquia,
Alandroal,Évora,2021,Coreia (República da),
Alandroal,Évora,2021,Croácia,
Alandroal,Évora,2021,Dinamarca,
Alandroal,Évora,2021,Eslováquia,
Alandroal,Évora,2021,Eslovénia,
Alandroal,Évora,2021,Espanha,54.0
Alandroal,Évora,2021,Estados Unidos da América,2.0
Alandroal,Évora,2021,Estrangeiro,107.0
Alandroal,Évora,2021,Estónia,
Alandroal,Évora,2021,Federação da Rússia,
Alandroal,Évora,2021,Finlândia,
Alandroal,Évora,2021,França,13.0
Alandroal,Évora,2021,Grécia,
Alandroal,Évora,2021,Hungria,
Alandroal,Évora,2021,Irlanda,
Alandroal,Évora,2021,Israel,
Alandroal,Évora,2021,Itália,1.0
Alandroal,Évora,2021,Japão,
Alandroal,Évora,2021,Letónia,
Alandroal,Évora,2021,Lituânia,
Alandroal,Évora,2021,Luxemburgo,2.0
Alandroal,Évora,2021,Malta,
Alandroal,Évora,2021,Marrocos,
Alandroal,Évora,2021,México,
Alandroal,Évora,2021,Noruega,
Alandroal,Évora,2021,Outros,1.0
Alandroal,Évora,2021,Países Baixos (Reino dos),13.0
Alandroal,Évora,2021,Polónia,
Alandroal,Évora,2021,Portugal,4826.0
Alandroal,Évora,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,2.0
Alandroal,Évora,2021,Roménia,2.0
Alandroal,Évora,2021,Suécia,
Alandroal,Évora,2021,Suíça,6.0
Alandroal,Évora,2021,Sérvia,
Alandroal,Évora,2021,Total,4933.0
Alandroal,Évora,2021,Turquia,
Alandroal,Évora,2021,Ucrânia,
Alandroal,Évora,2021,Áustria,
Alandroal,Évora,2021,Índia,
Alandroal,Évora,2022,Alemanha,7.0
Alandroal,Évora,2022,Angola,2.0
Alandroal,Évora,2022,Argentina,
Alandroal,Évora,2022,Austrália,2.0
Alandroal,Évora,2022,Brasil,9.0
Alandroal,Évora,2022,Bulgária,2.0
Alandroal,Évora,2022,Bélgica,7.0
Alandroal,Évora,2022,Canadá,2.0
Alandroal,Évora,2022,China,
Alandroal,Évora,2022,Chipre,
Alandroal,Évora,2022,Chéquia,
Alandroal,Évora,2022,Coreia (República da),
Alandroal,Évora,2022,Croácia,
Alandroal,Évora,2022,Dinamarca,2.0
Alandroal,Évora,2022,Eslováquia,1.0
Alandroal,Évora,2022,Eslovénia,
Alandroal,Évora,2022,Espanha,200.0
Alandroal,Évora,2022,Estados Unidos da América,7.0
Alandroal,Évora,2022,Estrangeiro,325.0
Alandroal,Évora,2022,Estónia,
Alandroal,Évora,2022,Federação da Rússia,4.0
Alandroal,Évora,2022,Finlândia,
Alandroal,Évora,2022,França,14.0
Alandroal,Évora,2022,Grécia,
Alandroal,Évora,2022,Hungria,
Alandroal,Évora,2022,Irlanda,3.0
Alandroal,Évora,2022,Israel,2.0
Alandroal,Évora,2022,Itália,6.0
Alandroal,Évora,2022,Japão,
Alandroal,Évora,2022,Letónia,1.0
Alandroal,Évora,2022,Lituânia,
Alandroal,Évora,2022,Luxemburgo,
Alandroal,Évora,2022,Malta,
Alandroal,Évora,2022,Marrocos,
Alandroal,Évora,2022,México,
Alandroal,Évora,2022,Noruega,
Alandroal,Évora,2022,Outros,6.0
Alandroal,Évora,2022,Países Baixos (Reino dos),30.0
Alandroal,Évora,2022,Polónia,
Alandroal,Évora,2022,Portugal,6218.0
Alandroal,Évora,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,11.0
Alandroal,Évora,2022,Roménia,
Alandroal,Évora,2022,Suécia,1.0
Alandroal,Évora,2022,Suíça,4.0
Alandroal,Évora,2022,Sérvia,
Alandroal,Évora,2022,Total,6543.0
Alandroal,Évora,2022,Turquia,1.0
Alandroal,Évora,2022,Ucrânia,1.0
Alandroal,Évora,2022,Áustria,
Alandroal,Évora,2022,Índia,
Alandroal,Évora,2023,Alemanha,8.0
Alandroal,Évora,2023,Angola,3.0
Alandroal,Évora,2023,Argentina,
Alandroal,Évora,2023,Austrália,
Alandroal,Évora,2023,Brasil,19.0
Alandroal,Évora,2023,Bulgária,
Alandroal,Évora,2023,Bélgica,8.0
Alandroal,Évora,2023,Canadá,9.0
Alandroal,Évora,2023,China,
Alandroal,Évora,2023,Chipre,
Alandroal,Évora,2023,Chéquia,12.0
Alandroal,Évora,2023,Coreia (República da),1.0
Alandroal,Évora,2023,Croácia,
Alandroal,Évora,2023,Dinamarca,
Alandroal,Évora,2023,Eslováquia,
Alandroal,Évora,2023,Eslovénia,
Alandroal,Évora,2023,Espanha,224.0
Alandroal,Évora,2023,Estados Unidos da América,1.0
Alandroal,Évora,2023,Estrangeiro,397.0
Alandroal,Évora,2023,Estónia,
Alandroal,Évora,2023,Federação da Rússia,2.0
Alandroal,Évora,2023,Finlândia,
Alandroal,Évora,2023,França,32.0
Alandroal,Évora,2023,Grécia,
Alandroal,Évora,2023,Hungria,1.0
Alandroal,Évora,2023,Irlanda,
Alandroal,Évora,2023,Israel,8.0
Alandroal,Évora,2023,Itália,5.0
Alandroal,Évora,2023,Japão,
Alandroal,Évora,2023,Letónia,
Alandroal,Évora,2023,Lituânia,
Alandroal,Évora,2023,Luxemburgo,
Alandroal,Évora,2023,Malta,
Alandroal,Évora,2023,Marrocos,
Alandroal,Évora,2023,México,
Alandroal,Évora,2023,Noruega,
Alandroal,Évora,2023,Outros,16.0
Alandroal,Évora,2023,Países Baixos (Reino dos),25.0
Alandroal,Évora,2023,Polónia,1.0
Alandroal,Évora,2023,Portugal,8132.0
Alandroal,Évora,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,13.0
Alandroal,Évora,2023,Roménia,2.0
Alandroal,Évora,2023,Suécia,
Alandroal,Évora,2023,Suíça,7.0
Alandroal,Évora,2023,Sérvia,
Alandroal,Évora,2023,Total,8529.0
Alandroal,Évora,2023,Turquia,
Alandroal,Évora,2023,Ucrânia,
Alandroal,Évora,2023,Áustria,
Alandroal,Évora,2023,Índia,
Alandroal,Évora,2024,Alemanha,38.0
Alandroal,Évora,2024,Angola,1.0
Alandroal,Évora,2024,Argentina,
Alandroal,Évora,2024,Austrália,1.0
Alandroal,Évora,2024,Brasil,35.0
Alandroal,Évora,2024,Bulgária,1.0
Alandroal,Évora,2024,Bélgica,20.0
Alandroal,Évora,2024,Canadá,22.0
Alandroal,Évora,2024,China,2.0
Alandroal,Évora,2024,Chipre,
Alandroal,Évora,2024,Chéquia,6.0
Alandroal,Évora,2024,Coreia (República da),
Alandroal,Évora,2024,Croácia,
Alandroal,Évora,2024,Dinamarca,3.0
Alandroal,Évora,2024,Eslováquia,
Alandroal,Évora,2024,Eslovénia,
Alandroal,Évora,2024,Espanha,196.0
Alandroal,Évora,2024,Estados Unidos da América,15.0
Alandroal,Évora,2024,Estrangeiro,567.0
Alandroal,Évora,2024,Estónia,
Alandroal,Évora,2024,Federação da Rússia,8.0
Alandroal,Évora,2024,Finlândia,2.0
Alandroal,Évora,2024,França,33.0
Alandroal,Évora,2024,Grécia,
Alandroal,Évora,2024,Hungria,1.0
Alandroal,Évora,2024,Irlanda,2.0
Alandroal,Évora,2024,Israel,3.0
Alandroal,Évora,2024,Itália,17.0
Alandroal,Évora,2024,Japão,
Alandroal,Évora,2024,Letónia,2.0
Alandroal,Évora,2024,Lituânia,1.0
Alandroal,Évora,2024,Luxemburgo,4.0
Alandroal,Évora,2024,Malta,
Alandroal,Évora,2024,Marrocos,
Alandroal,Évora,2024,México,
Alandroal,Évora,2024,Noruega,5.0
Alandroal,Évora,2024,Outros,44.0
Alandroal,Évora,2024,Países Baixos (Reino dos),24.0
Alandroal,Évora,2024,Polónia,8.0
Alandroal,Évora,2024,Portugal,9036.0
Alandroal,Évora,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,15.0
Alandroal,Évora,2024,Roménia,1.0
Alandroal,Évora,2024,Suécia,4.0
Alandroal,Évora,2024,Suíça,42.0
Alandroal,Évora,2024,Sérvia,
Alandroal,Évora,2024,Total,9603.0
Alandroal,Évora,2024,Turquia,
Alandroal,Évora,2024,Ucrânia,7.0
Alandroal,Évora,2024,Áustria,3.0
Alandroal,Évora,2024,Índia,1.0
Alandroal,Évora,2025,Alemanha,42.0
Alandroal,Évora,2025,Angola,4.0
Alandroal,Évora,2025,Argentina,
Alandroal,Évora,2025,Austrália,2.0
Alandroal,Évora,2025,Brasil,85.0
Alandroal,Évora,2025,Bulgária,3.0
Alandroal,Évora,2025,Bélgica,24.0
Alandroal,Évora,2025,Canadá,9.0
Alandroal,Évora,2025,China,
Alandroal,Évora,2025,Chipre,
Alandroal,Évora,2025,Chéquia,1.0
Alandroal,Évora,2025,Coreia (República da),
Alandroal,Évora,2025,Croácia,1.0
Alandroal,Évora,2025,Dinamarca,3.0
Alandroal,Évora,2025,Eslováquia,1.0
Alandroal,Évora,2025,Eslovénia,2.0
Alandroal,Évora,2025,Espanha,115.0
Alandroal,Évora,2025,Estados Unidos da América,56.0
Alandroal,Évora,2025,Estrangeiro,657.0
Alandroal,Évora,2025,Estónia,
Alandroal,Évora,2025,Federação da Rússia,9.0
Alandroal,Évora,2025,Finlândia,10.0
Alandroal,Évora,2025,França,66.0
Alandroal,Évora,2025,Grécia,3.0
Alandroal,Évora,2025,Hungria,4.0
Alandroal,Évora,2025,Irlanda,7.0
Alandroal,Évora,2025,Israel,8.0
Alandroal,Évora,2025,Itália,14.0
Alandroal,Évora,2025,Japão,
Alandroal,Évora,2025,Letónia,
Alandroal,Évora,2025,Lituânia,2.0
Alandroal,Évora,2025,Luxemburgo,8.0
Alandroal,Évora,2025,Malta,
Alandroal,Évora,2025,Marrocos,
Alandroal,Évora,2025,México,1.0
Alandroal,Évora,2025,Noruega,6.0
Alandroal,Évora,2025,Outros,28.0
Alandroal,Évora,2025,Países Baixos (Reino dos),54.0
Alandroal,Évora,2025,Polónia,6.0
Alandroal,Évora,2025,Portugal,8605.0
Alandroal,Évora,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,33.0
Alandroal,Évora,2025,Roménia,4.0
Alandroal,Évora,2025,Suécia,4.0
Alandroal,Évora,2025,Suíça,29.0
Alandroal,Évora,2025,Sérvia,
Alandroal,Évora,2025,Total,9262.0
Alandroal,Évora,2025,Turquia,
Alandroal,Évora,2025,Ucrânia,8.0
Alandroal,Évora,2025,Áustria,4.0
Alandroal,Évora,2025,Índia,1.0
Albergaria-a-Velha,Aveiro,2020,Alemanha,37.0
Albergaria-a-Velha,Aveiro,2020,Angola,3.0
Albergaria-a-Velha,Aveiro,2020,Argentina,
Albergaria-a-Velha,Aveiro,2020,Austrália,5.0
Albergaria-a-Velha,Aveiro,2020,Brasil,10.0
Albergaria-a-Velha,Aveiro,2020,Bulgária,1.0
Albergaria-a-Velha,Aveiro,2020,Bélgica,10.0
Albergaria-a-Velha,Aveiro,2020,Canadá,5.0
Albergaria-a-Velha,Aveiro,2020,China,
Albergaria-a-Velha,Aveiro,2020,Chipre,
Albergaria-a-Velha,Aveiro,2020,Chéquia,
Albergaria-a-Velha,Aveiro,2020,Coreia (República da),14.0
Albergaria-a-Velha,Aveiro,2020,Croácia,
Albergaria-a-Velha,Aveiro,2020,Dinamarca,2.0
Albergaria-a-Velha,Aveiro,2020,Eslováquia,
Albergaria-a-Velha,Aveiro,2020,Eslovénia,
Albergaria-a-Velha,Aveiro,2020,Espanha,183.0
Albergaria-a-Velha,Aveiro,2020,Estados Unidos da América,10.0
Albergaria-a-Velha,Aveiro,2020,Estrangeiro,434.0
Albergaria-a-Velha,Aveiro,2020,Estónia,1.0
Albergaria-a-Velha,Aveiro,2020,Federação da Rússia,2.0
Albergaria-a-Velha,Aveiro,2020,Finlândia,1.0
Albergaria-a-Velha,Aveiro,2020,França,28.0
Albergaria-a-Velha,Aveiro,2020,Grécia,
Albergaria-a-Velha,Aveiro,2020,Hungria,2.0
Albergaria-a-Velha,Aveiro,2020,Irlanda,1.0
Albergaria-a-Velha,Aveiro,2020,Israel,
Albergaria-a-Velha,Aveiro,2020,Itália,41.0
Albergaria-a-Velha,Aveiro,2020,Japão,1.0
Albergaria-a-Velha,Aveiro,2020,Letónia,
Albergaria-a-Velha,Aveiro,2020,Lituânia,3.0
Albergaria-a-Velha,Aveiro,2020,Luxemburgo,2.0
Albergaria-a-Velha,Aveiro,2020,Malta,1.0
Albergaria-a-Velha,Aveiro,2020,Marrocos,
Albergaria-a-Velha,Aveiro,2020,México,
Albergaria-a-Velha,Aveiro,2020,Noruega,
Albergaria-a-Velha,Aveiro,2020,Outros,3.0
Albergaria-a-Velha,Aveiro,2020,Países Baixos (Reino dos),28.0
Albergaria-a-Velha,Aveiro,2020,Polónia,1.0
Albergaria-a-Velha,Aveiro,2020,Portugal,12785.0
Albergaria-a-Velha,Aveiro,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,19.0
Albergaria-a-Velha,Aveiro,2020,Roménia,4.0
Albergaria-a-Velha,Aveiro,2020,Suécia,2.0
Albergaria-a-Velha,Aveiro,2020,Suíça,8.0
Albergaria-a-Velha,Aveiro,2020,Sérvia,
Albergaria-a-Velha,Aveiro,2020,Total,13219.0
Albergaria-a-Velha,Aveiro,2020,Turquia,
Albergaria-a-Velha,Aveiro,2020,Ucrânia,4.0
Albergaria-a-Velha,Aveiro,2020,Áustria,2.0
Albergaria-a-Velha,Aveiro,2020,Índia,
Albergaria-a-Velha,Aveiro,2021,Alemanha,54.0
Albergaria-a-Velha,Aveiro,2021,Angola,
Albergaria-a-Velha,Aveiro,2021,Argentina,
Albergaria-a-Velha,Aveiro,2021,Austrália,1.0
Albergaria-a-Velha,Aveiro,2021,Brasil,15.0
Albergaria-a-Velha,Aveiro,2021,Bulgária,1.0
Albergaria-a-Velha,Aveiro,2021,Bélgica,17.0
Albergaria-a-Velha,Aveiro,2021,Canadá,2.0
Albergaria-a-Velha,Aveiro,2021,China,1.0
Albergaria-a-Velha,Aveiro,2021,Chipre,
Albergaria-a-Velha,Aveiro,2021,Chéquia,11.0
Albergaria-a-Velha,Aveiro,2021,Coreia (República da),
Albergaria-a-Velha,Aveiro,2021,Croácia,
Albergaria-a-Velha,Aveiro,2021,Dinamarca,11.0
Albergaria-a-Velha,Aveiro,2021,Eslováquia,
Albergaria-a-Velha,Aveiro,2021,Eslovénia,
Albergaria-a-Velha,Aveiro,2021,Espanha,322.0
Albergaria-a-Velha,Aveiro,2021,Estados Unidos da América,30.0
Albergaria-a-Velha,Aveiro,2021,Estrangeiro,775.0
Albergaria-a-Velha,Aveiro,2021,Estónia,3.0
Albergaria-a-Velha,Aveiro,2021,Federação da Rússia,8.0
Albergaria-a-Velha,Aveiro,2021,Finlândia,
Albergaria-a-Velha,Aveiro,2021,França,89.0
Albergaria-a-Velha,Aveiro,2021,Grécia,
Albergaria-a-Velha,Aveiro,2021,Hungria,3.0
Albergaria-a-Velha,Aveiro,2021,Irlanda,11.0
Albergaria-a-Velha,Aveiro,2021,Israel,
Albergaria-a-Velha,Aveiro,2021,Itália,50.0
Albergaria-a-Velha,Aveiro,2021,Japão,
Albergaria-a-Velha,Aveiro,2021,Letónia,
Albergaria-a-Velha,Aveiro,2021,Lituânia,4.0
Albergaria-a-Velha,Aveiro,2021,Luxemburgo,2.0
Albergaria-a-Velha,Aveiro,2021,Malta,10.0
Albergaria-a-Velha,Aveiro,2021,Marrocos,
Albergaria-a-Velha,Aveiro,2021,México,1.0
Albergaria-a-Velha,Aveiro,2021,Noruega,3.0
Albergaria-a-Velha,Aveiro,2021,Outros,2.0
Albergaria-a-Velha,Aveiro,2021,Países Baixos (Reino dos),47.0
Albergaria-a-Velha,Aveiro,2021,Polónia,35.0
Albergaria-a-Velha,Aveiro,2021,Portugal,12132.0
Albergaria-a-Velha,Aveiro,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,11.0
Albergaria-a-Velha,Aveiro,2021,Roménia,
Albergaria-a-Velha,Aveiro,2021,Suécia,
Albergaria-a-Velha,Aveiro,2021,Suíça,17.0
Albergaria-a-Velha,Aveiro,2021,Sérvia,
Albergaria-a-Velha,Aveiro,2021,Total,12907.0
Albergaria-a-Velha,Aveiro,2021,Turquia,2.0
Albergaria-a-Velha,Aveiro,2021,Ucrânia,2.0
Albergaria-a-Velha,Aveiro,2021,Áustria,10.0
Albergaria-a-Velha,Aveiro,2021,Índia,
Albergaria-a-Velha,Aveiro,2022,Alemanha,147.0
Albergaria-a-Velha,Aveiro,2022,Angola,4.0
Albergaria-a-Velha,Aveiro,2022,Argentina,4.0
Albergaria-a-Velha,Aveiro,2022,Austrália,28.0
Albergaria-a-Velha,Aveiro,2022,Brasil,70.0
Albergaria-a-Velha,Aveiro,2022,Bulgária,1.0
Albergaria-a-Velha,Aveiro,2022,Bélgica,29.0
Albergaria-a-Velha,Aveiro,2022,Canadá,48.0
Albergaria-a-Velha,Aveiro,2022,China,3.0
Albergaria-a-Velha,Aveiro,2022,Chipre,
Albergaria-a-Velha,Aveiro,2022,Chéquia,2.0
Albergaria-a-Velha,Aveiro,2022,Coreia (República da),9.0
Albergaria-a-Velha,Aveiro,2022,Croácia,2.0
Albergaria-a-Velha,Aveiro,2022,Dinamarca,13.0
Albergaria-a-Velha,Aveiro,2022,Eslováquia,
Albergaria-a-Velha,Aveiro,2022,Eslovénia,5.0
Albergaria-a-Velha,Aveiro,2022,Espanha,729.0
Albergaria-a-Velha,Aveiro,2022,Estados Unidos da América,181.0
Albergaria-a-Velha,Aveiro,2022,Estrangeiro,1993.0
Albergaria-a-Velha,Aveiro,2022,Estónia,3.0
Albergaria-a-Velha,Aveiro,2022,Federação da Rússia,4.0
Albergaria-a-Velha,Aveiro,2022,Finlândia,2.0
Albergaria-a-Velha,Aveiro,2022,França,228.0
Albergaria-a-Velha,Aveiro,2022,Grécia,3.0
Albergaria-a-Velha,Aveiro,2022,Hungria,9.0
Albergaria-a-Velha,Aveiro,2022,Irlanda,25.0
Albergaria-a-Velha,Aveiro,2022,Israel,11.0
Albergaria-a-Velha,Aveiro,2022,Itália,149.0
Albergaria-a-Velha,Aveiro,2022,Japão,1.0
Albergaria-a-Velha,Aveiro,2022,Letónia,
Albergaria-a-Velha,Aveiro,2022,Lituânia,
Albergaria-a-Velha,Aveiro,2022,Luxemburgo,21.0
Albergaria-a-Velha,Aveiro,2022,Malta,
Albergaria-a-Velha,Aveiro,2022,Marrocos,
Albergaria-a-Velha,Aveiro,2022,México,15.0
Albergaria-a-Velha,Aveiro,2022,Noruega,4.0
Albergaria-a-Velha,Aveiro,2022,Outros,25.0
Albergaria-a-Velha,Aveiro,2022,Países Baixos (Reino dos),75.0
Albergaria-a-Velha,Aveiro,2022,Polónia,19.0
Albergaria-a-Velha,Aveiro,2022,Portugal,15588.0
Albergaria-a-Velha,Aveiro,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,72.0
Albergaria-a-Velha,Aveiro,2022,Roménia,9.0
Albergaria-a-Velha,Aveiro,2022,Suécia,1.0
Albergaria-a-Velha,Aveiro,2022,Suíça,24.0
Albergaria-a-Velha,Aveiro,2022,Sérvia,2.0
Albergaria-a-Velha,Aveiro,2022,Total,17581.0
Albergaria-a-Velha,Aveiro,2022,Turquia,
Albergaria-a-Velha,Aveiro,2022,Ucrânia,2.0
Albergaria-a-Velha,Aveiro,2022,Áustria,13.0
Albergaria-a-Velha,Aveiro,2022,Índia,1.0
Albergaria-a-Velha,Aveiro,2023,Alemanha,117.0
Albergaria-a-Velha,Aveiro,2023,Angola,
Albergaria-a-Velha,Aveiro,2023,Argentina,3.0
Albergaria-a-Velha,Aveiro,2023,Austrália,45.0
Albergaria-a-Velha,Aveiro,2023,Brasil,65.0
Albergaria-a-Velha,Aveiro,2023,Bulgária,7.0
Albergaria-a-Velha,Aveiro,2023,Bélgica,21.0
Albergaria-a-Velha,Aveiro,2023,Canadá,62.0
Albergaria-a-Velha,Aveiro,2023,China,10.0
Albergaria-a-Velha,Aveiro,2023,Chipre,
Albergaria-a-Velha,Aveiro,2023,Chéquia,8.0
Albergaria-a-Velha,Aveiro,2023,Coreia (República da),9.0
Albergaria-a-Velha,Aveiro,2023,Croácia,
Albergaria-a-Velha,Aveiro,2023,Dinamarca,11.0
Albergaria-a-Velha,Aveiro,2023,Eslováquia,
Albergaria-a-Velha,Aveiro,2023,Eslovénia,6.0
Albergaria-a-Velha,Aveiro,2023,Espanha,612.0
Albergaria-a-Velha,Aveiro,2023,Estados Unidos da América,119.0
Albergaria-a-Velha,Aveiro,2023,Estrangeiro,1935.0
Albergaria-a-Velha,Aveiro,2023,Estónia,4.0
Albergaria-a-Velha,Aveiro,2023,Federação da Rússia,16.0
Albergaria-a-Velha,Aveiro,2023,Finlândia,10.0
Albergaria-a-Velha,Aveiro,2023,França,289.0
Albergaria-a-Velha,Aveiro,2023,Grécia,1.0
Albergaria-a-Velha,Aveiro,2023,Hungria,7.0
Albergaria-a-Velha,Aveiro,2023,Irlanda,41.0
Albergaria-a-Velha,Aveiro,2023,Israel,2.0
Albergaria-a-Velha,Aveiro,2023,Itália,157.0
Albergaria-a-Velha,Aveiro,2023,Japão,10.0
Albergaria-a-Velha,Aveiro,2023,Letónia,4.0
Albergaria-a-Velha,Aveiro,2023,Lituânia,7.0
Albergaria-a-Velha,Aveiro,2023,Luxemburgo,2.0
Albergaria-a-Velha,Aveiro,2023,Malta,
Albergaria-a-Velha,Aveiro,2023,Marrocos,1.0
Albergaria-a-Velha,Aveiro,2023,México,8.0
Albergaria-a-Velha,Aveiro,2023,Noruega,6.0
Albergaria-a-Velha,Aveiro,2023,Outros,53.0
Albergaria-a-Velha,Aveiro,2023,Países Baixos (Reino dos),73.0
Albergaria-a-Velha,Aveiro,2023,Polónia,32.0
Albergaria-a-Velha,Aveiro,2023,Portugal,15600.0
Albergaria-a-Velha,Aveiro,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,45.0
Albergaria-a-Velha,Aveiro,2023,Roménia,9.0
Albergaria-a-Velha,Aveiro,2023,Suécia,8.0
Albergaria-a-Velha,Aveiro,2023,Suíça,24.0
Albergaria-a-Velha,Aveiro,2023,Sérvia,
Albergaria-a-Velha,Aveiro,2023,Total,17535.0
Albergaria-a-Velha,Aveiro,2023,Turquia,1.0
Albergaria-a-Velha,Aveiro,2023,Ucrânia,5.0
Albergaria-a-Velha,Aveiro,2023,Áustria,15.0
