concelho,distrito,ano,dim_4_t,classificacao_nuts,valor
Castro Daire,Viseu,2023,10 - 14 anos,2024,562
Castro Daire,Viseu,2023,30 - 34 anos,2024,574
Castro Daire,Viseu,2023,35 - 39 anos,2024,601
Castro Daire,Viseu,2023,15 - 19 anos,2024,628
Castro Daire,Viseu,2023,20 - 24 anos,2024,651
Castro Daire,Viseu,2023,80 - 84 anos,2024,705
Castro Daire,Viseu,2023,40 - 44 anos,2024,765
Castro Daire,Viseu,2023,50 - 54 anos,2024,854
Castro Daire,Viseu,2023,45 - 49 anos,2024,864
Castro Daire,Viseu,2023,85 e mais anos,2024,872
Castro Daire,Viseu,2023,75 - 79 anos,2024,874
Castro Daire,Viseu,2023,55 - 59 anos,2024,933
Castro Daire,Viseu,2023,70 - 74 anos,2024,1024
Castro Daire,Viseu,2023,60 - 64 anos,2024,1031
Castro Daire,Viseu,2023,65 - 69 anos,2024,1040
Castro Daire,Viseu,2023,Total,2024,13359
Castro Daire,Viseu,2024,0 - 4 anos,2024,358
Castro Daire,Viseu,2024,5 - 9 anos,2024,475
Castro Daire,Viseu,2024,10 - 14 anos,2024,535
Castro Daire,Viseu,2024,25 - 29 anos,2024,553
Castro Daire,Viseu,2024,30 - 34 anos,2024,561
Castro Daire,Viseu,2024,35 - 39 anos,2024,613
Castro Daire,Viseu,2024,15 - 19 anos,2024,617
Castro Daire,Viseu,2024,20 - 24 anos,2024,664
Castro Daire,Viseu,2024,80 - 84 anos,2024,704
Castro Daire,Viseu,2024,40 - 44 anos,2024,743
Castro Daire,Viseu,2024,45 - 49 anos,2024,862
Castro Daire,Viseu,2024,50 - 54 anos,2024,875
Castro Daire,Viseu,2024,85 e mais anos,2024,881
Castro Daire,Viseu,2024,75 - 79 anos,2024,915
Castro Daire,Viseu,2024,55 - 59 anos,2024,936
Castro Daire,Viseu,2024,70 - 74 anos,2024,996
Castro Daire,Viseu,2024,65 - 69 anos,2024,1051
Castro Daire,Viseu,2024,60 - 64 anos,2024,1056
Castro Daire,Viseu,2024,Total,2024,13395
Castro Daire,Viseu,2025,55 - 59 anos,2024,915
Castro Daire,Viseu,2025,60 - 64 anos,2024,1053
Castro Daire,Viseu,2025,65 - 69 anos,2024,1084
Castro Daire,Viseu,2025,70 - 74 anos,2024,987
Castro Daire,Viseu,2025,75 - 79 anos,2024,951
Castro Daire,Viseu,2025,80 - 84 anos,2024,713
Castro Daire,Viseu,2025,85 e mais anos,2024,893
Castro Daire,Viseu,2025,Total,2024,13400
Castro Daire,Viseu,2025,0 - 4 anos,2024,339
Castro Daire,Viseu,2025,5 - 9 anos,2024,457
Castro Daire,Viseu,2025,10 - 14 anos,2024,527
Castro Daire,Viseu,2025,15 - 19 anos,2024,599
Castro Daire,Viseu,2025,20 - 24 anos,2024,651
Castro Daire,Viseu,2025,25 - 29 anos,2024,572
Castro Daire,Viseu,2025,30 - 34 anos,2024,568
Castro Daire,Viseu,2025,35 - 39 anos,2024,592
Castro Daire,Viseu,2025,40 - 44 anos,2024,719
Castro Daire,Viseu,2025,45 - 49 anos,2024,899
Castro Daire,Viseu,2025,50 - 54 anos,2024,881
Castro Marim,Faro,2020,5 - 9 anos,2013,218
Castro Marim,Faro,2020,0 - 4 anos,2013,257
Castro Marim,Faro,2020,25 - 29 anos,2013,259
Castro Marim,Faro,2020,10 - 14 anos,2013,261
Castro Marim,Faro,2020,15 - 19 anos,2013,275
Castro Marim,Faro,2020,20 - 24 anos,2013,290
Castro Marim,Faro,2020,80 - 84 anos,2013,295
Castro Marim,Faro,2020,30 - 34 anos,2013,297
Castro Marim,Faro,2020,35 - 39 anos,2013,312
Castro Marim,Faro,2020,85 e mais anos,2013,348
Castro Marim,Faro,2020,40 - 44 anos,2013,360
Castro Marim,Faro,2020,75 - 79 anos,2013,401
Castro Marim,Faro,2020,45 - 49 anos,2013,430
Castro Marim,Faro,2020,55 - 59 anos,2013,463
Castro Marim,Faro,2020,50 - 54 anos,2013,464
Castro Marim,Faro,2020,70 - 74 anos,2013,501
Castro Marim,Faro,2020,60 - 64 anos,2013,518
Castro Marim,Faro,2020,65 - 69 anos,2013,542
Castro Marim,Faro,2020,Total,2013,6491
Castro Marim,Faro,2021,0 - 4 anos,2024,240
Castro Marim,Faro,2021,5 - 9 anos,2024,246
Castro Marim,Faro,2021,15 - 19 anos,2024,272
Castro Marim,Faro,2021,10 - 14 anos,2024,288
Castro Marim,Faro,2021,80 - 84 anos,2024,292
Castro Marim,Faro,2021,20 - 24 anos,2024,294
Castro Marim,Faro,2021,25 - 29 anos,2024,309
Castro Marim,Faro,2021,30 - 34 anos,2024,311
Castro Marim,Faro,2021,35 - 39 anos,2024,351
Castro Marim,Faro,2021,85 e mais anos,2024,367
Castro Marim,Faro,2021,40 - 44 anos,2024,393
Castro Marim,Faro,2021,75 - 79 anos,2024,398
Castro Marim,Faro,2021,50 - 54 anos,2024,453
Castro Marim,Faro,2021,45 - 49 anos,2024,464
Castro Marim,Faro,2021,55 - 59 anos,2024,480
Castro Marim,Faro,2021,60 - 64 anos,2024,512
Castro Marim,Faro,2021,65 - 69 anos,2024,557
Castro Marim,Faro,2021,70 - 74 anos,2024,573
Castro Marim,Faro,2021,Total,2024,6800
Castro Marim,Faro,2022,5 - 9 anos,2024,251
Castro Marim,Faro,2022,0 - 4 anos,2024,268
Castro Marim,Faro,2022,10 - 14 anos,2024,288
Castro Marim,Faro,2022,15 - 19 anos,2024,289
Castro Marim,Faro,2022,80 - 84 anos,2024,298
Castro Marim,Faro,2022,20 - 24 anos,2024,313
Castro Marim,Faro,2022,30 - 34 anos,2024,321
Castro Marim,Faro,2022,25 - 29 anos,2024,337
Castro Marim,Faro,2022,85 e mais anos,2024,371
Castro Marim,Faro,2022,35 - 39 anos,2024,388
Castro Marim,Faro,2022,40 - 44 anos,2024,391
Castro Marim,Faro,2022,75 - 79 anos,2024,442
Castro Marim,Faro,2022,50 - 54 anos,2024,472
Castro Marim,Faro,2022,45 - 49 anos,2024,480
Castro Marim,Faro,2022,55 - 59 anos,2024,514
Castro Marim,Faro,2022,60 - 64 anos,2024,525
Castro Marim,Faro,2022,65 - 69 anos,2024,569
Castro Marim,Faro,2022,70 - 74 anos,2024,575
Castro Marim,Faro,2022,Total,2024,7092
Castro Marim,Faro,2023,0 - 4 anos,2024,264
Castro Marim,Faro,2023,5 - 9 anos,2024,270
Castro Marim,Faro,2023,10 - 14 anos,2024,276
Castro Marim,Faro,2023,80 - 84 anos,2024,293
Castro Marim,Faro,2023,15 - 19 anos,2024,304
Castro Marim,Faro,2023,20 - 24 anos,2024,312
Castro Marim,Faro,2023,30 - 34 anos,2024,354
Castro Marim,Faro,2023,25 - 29 anos,2024,375
Castro Marim,Faro,2023,85 e mais anos,2024,387
Castro Marim,Faro,2023,35 - 39 anos,2024,413
Castro Marim,Faro,2023,40 - 44 anos,2024,416
Castro Marim,Faro,2023,75 - 79 anos,2024,451
Castro Marim,Faro,2023,45 - 49 anos,2024,483
Castro Marim,Faro,2023,50 - 54 anos,2024,498
Castro Marim,Faro,2023,55 - 59 anos,2024,507
Castro Marim,Faro,2023,60 - 64 anos,2024,543
Castro Marim,Faro,2023,65 - 69 anos,2024,575
Castro Marim,Faro,2023,70 - 74 anos,2024,610
Castro Marim,Faro,2023,Total,2024,7331
Castro Marim,Faro,2024,0 - 4 anos,2024,252
Castro Marim,Faro,2024,10 - 14 anos,2024,291
Castro Marim,Faro,2024,5 - 9 anos,2024,292
Castro Marim,Faro,2024,20 - 24 anos,2024,315
Castro Marim,Faro,2024,15 - 19 anos,2024,319
Castro Marim,Faro,2024,80 - 84 anos,2024,319
Castro Marim,Faro,2024,85 e mais anos,2024,382
Castro Marim,Faro,2024,25 - 29 anos,2024,389
Castro Marim,Faro,2024,30 - 34 anos,2024,409
Castro Marim,Faro,2024,35 - 39 anos,2024,411
Castro Marim,Faro,2024,40 - 44 anos,2024,426
Castro Marim,Faro,2024,75 - 79 anos,2024,474
Castro Marim,Faro,2024,45 - 49 anos,2024,485
Castro Marim,Faro,2024,55 - 59 anos,2024,501
Castro Marim,Faro,2024,50 - 54 anos,2024,526
Castro Marim,Faro,2024,60 - 64 anos,2024,540
Castro Marim,Faro,2024,70 - 74 anos,2024,597
Castro Marim,Faro,2024,65 - 69 anos,2024,606
Castro Marim,Faro,2024,Total,2024,7534
Castro Marim,Faro,2025,55 - 59 anos,2024,524
Castro Marim,Faro,2025,60 - 64 anos,2024,534
Castro Marim,Faro,2025,65 - 69 anos,2024,583
Castro Marim,Faro,2025,70 - 74 anos,2024,596
Castro Marim,Faro,2025,75 - 79 anos,2024,482
Castro Marim,Faro,2025,80 - 84 anos,2024,333
Castro Marim,Faro,2025,85 e mais anos,2024,389
Castro Marim,Faro,2025,Total,2024,7570
Castro Marim,Faro,2025,0 - 4 anos,2024,242
Castro Marim,Faro,2025,5 - 9 anos,2024,316
Castro Marim,Faro,2025,10 - 14 anos,2024,283
Castro Marim,Faro,2025,15 - 19 anos,2024,313
Castro Marim,Faro,2025,20 - 24 anos,2024,308
Castro Marim,Faro,2025,25 - 29 anos,2024,384
Castro Marim,Faro,2025,30 - 34 anos,2024,413
Castro Marim,Faro,2025,35 - 39 anos,2024,430
Castro Marim,Faro,2025,40 - 44 anos,2024,449
Castro Marim,Faro,2025,45 - 49 anos,2024,472
Castro Marim,Faro,2025,50 - 54 anos,2024,519
Castro Verde,Beja,2020,10 - 14 anos,2013,269
Castro Verde,Beja,2020,0 - 4 anos,2013,283
Castro Verde,Beja,2020,25 - 29 anos,2013,286
Castro Verde,Beja,2020,5 - 9 anos,2013,293
Castro Verde,Beja,2020,75 - 79 anos,2013,310
Castro Verde,Beja,2020,30 - 34 anos,2013,313
Castro Verde,Beja,2020,20 - 24 anos,2013,324
Castro Verde,Beja,2020,80 - 84 anos,2013,332
Castro Verde,Beja,2020,85 e mais anos,2013,334
Castro Verde,Beja,2020,15 - 19 anos,2013,342
Castro Verde,Beja,2020,70 - 74 anos,2013,386
Castro Verde,Beja,2020,35 - 39 anos,2013,428
Castro Verde,Beja,2020,40 - 44 anos,2013,448
Castro Verde,Beja,2020,45 - 49 anos,2013,478
Castro Verde,Beja,2020,65 - 69 anos,2013,498
Castro Verde,Beja,2020,60 - 64 anos,2013,502
Castro Verde,Beja,2020,50 - 54 anos,2013,528
Castro Verde,Beja,2020,55 - 59 anos,2013,563
Castro Verde,Beja,2020,Total,2013,6917
Castro Verde,Beja,2021,75 - 79 anos,2024,270
Castro Verde,Beja,2021,0 - 4 anos,2024,274
Castro Verde,Beja,2021,10 - 14 anos,2024,279
Castro Verde,Beja,2021,5 - 9 anos,2024,283
Castro Verde,Beja,2021,85 e mais anos,2024,307
Castro Verde,Beja,2021,25 - 29 anos,2024,318
Castro Verde,Beja,2021,80 - 84 anos,2024,322
Castro Verde,Beja,2021,30 - 34 anos,2024,324
Castro Verde,Beja,2021,20 - 24 anos,2024,327
Castro Verde,Beja,2021,15 - 19 anos,2024,347
Castro Verde,Beja,2021,70 - 74 anos,2024,419
Castro Verde,Beja,2021,35 - 39 anos,2024,436
Castro Verde,Beja,2021,40 - 44 anos,2024,448
Castro Verde,Beja,2021,65 - 69 anos,2024,467
Castro Verde,Beja,2021,45 - 49 anos,2024,477
Castro Verde,Beja,2021,50 - 54 anos,2024,489
Castro Verde,Beja,2021,60 - 64 anos,2024,513
Castro Verde,Beja,2021,55 - 59 anos,2024,555
Castro Verde,Beja,2021,Total,2024,6855
Castro Verde,Beja,2022,0 - 4 anos,2024,278
Castro Verde,Beja,2022,10 - 14 anos,2024,289
Castro Verde,Beja,2022,5 - 9 anos,2024,291
Castro Verde,Beja,2022,80 - 84 anos,2024,305
Castro Verde,Beja,2022,25 - 29 anos,2024,308
Castro Verde,Beja,2022,75 - 79 anos,2024,311
Castro Verde,Beja,2022,85 e mais anos,2024,313
Castro Verde,Beja,2022,30 - 34 anos,2024,339
Castro Verde,Beja,2022,20 - 24 anos,2024,342
Castro Verde,Beja,2022,15 - 19 anos,2024,345
Castro Verde,Beja,2022,70 - 74 anos,2024,406
Castro Verde,Beja,2022,35 - 39 anos,2024,420
Castro Verde,Beja,2022,40 - 44 anos,2024,449
Castro Verde,Beja,2022,50 - 54 anos,2024,472
Castro Verde,Beja,2022,65 - 69 anos,2024,483
Castro Verde,Beja,2022,45 - 49 anos,2024,491
Castro Verde,Beja,2022,60 - 64 anos,2024,534
Castro Verde,Beja,2022,55 - 59 anos,2024,561
Castro Verde,Beja,2022,Total,2024,6937
Castro Verde,Beja,2023,0 - 4 anos,2024,273
Castro Verde,Beja,2023,80 - 84 anos,2024,284
Castro Verde,Beja,2023,5 - 9 anos,2024,301
Castro Verde,Beja,2023,10 - 14 anos,2024,303
Castro Verde,Beja,2023,25 - 29 anos,2024,318
Castro Verde,Beja,2023,85 e mais anos,2024,318
Castro Verde,Beja,2023,15 - 19 anos,2024,324
Castro Verde,Beja,2023,75 - 79 anos,2024,333
Castro Verde,Beja,2023,30 - 34 anos,2024,350
Castro Verde,Beja,2023,20 - 24 anos,2024,358
Castro Verde,Beja,2023,70 - 74 anos,2024,406
Castro Verde,Beja,2023,40 - 44 anos,2024,443
Castro Verde,Beja,2023,35 - 39 anos,2024,472
Castro Verde,Beja,2023,50 - 54 anos,2024,487
Castro Verde,Beja,2023,65 - 69 anos,2024,497
Castro Verde,Beja,2023,45 - 49 anos,2024,506
Castro Verde,Beja,2023,60 - 64 anos,2024,538
Castro Verde,Beja,2023,55 - 59 anos,2024,544
Castro Verde,Beja,2023,Total,2024,7055
Castro Verde,Beja,2024,0 - 4 anos,2024,270
Castro Verde,Beja,2024,80 - 84 anos,2024,271
Castro Verde,Beja,2024,10 - 14 anos,2024,305
Castro Verde,Beja,2024,5 - 9 anos,2024,308
Castro Verde,Beja,2024,15 - 19 anos,2024,310
Castro Verde,Beja,2024,85 e mais anos,2024,317
Castro Verde,Beja,2024,25 - 29 anos,2024,337
Castro Verde,Beja,2024,30 - 34 anos,2024,341
Castro Verde,Beja,2024,75 - 79 anos,2024,347
Castro Verde,Beja,2024,20 - 24 anos,2024,358
Castro Verde,Beja,2024,70 - 74 anos,2024,421
Castro Verde,Beja,2024,35 - 39 anos,2024,444
Castro Verde,Beja,2024,40 - 44 anos,2024,479
Castro Verde,Beja,2024,65 - 69 anos,2024,493
Castro Verde,Beja,2024,50 - 54 anos,2024,502
Castro Verde,Beja,2024,45 - 49 anos,2024,524
Castro Verde,Beja,2024,55 - 59 anos,2024,525
Castro Verde,Beja,2024,60 - 64 anos,2024,553
Castro Verde,Beja,2024,Total,2024,7105
Castro Verde,Beja,2025,55 - 59 anos,2024,518
Castro Verde,Beja,2025,60 - 64 anos,2024,568
Castro Verde,Beja,2025,65 - 69 anos,2024,503
Castro Verde,Beja,2025,70 - 74 anos,2024,439
Castro Verde,Beja,2025,75 - 79 anos,2024,353
Castro Verde,Beja,2025,80 - 84 anos,2024,260
Castro Verde,Beja,2025,85 e mais anos,2024,340
Castro Verde,Beja,2025,Total,2024,7096
Castro Verde,Beja,2025,0 - 4 anos,2024,262
Castro Verde,Beja,2025,5 - 9 anos,2024,302
Castro Verde,Beja,2025,10 - 14 anos,2024,305
Castro Verde,Beja,2025,15 - 19 anos,2024,302
Castro Verde,Beja,2025,20 - 24 anos,2024,358
Castro Verde,Beja,2025,25 - 29 anos,2024,344
Castro Verde,Beja,2025,30 - 34 anos,2024,333
Castro Verde,Beja,2025,35 - 39 anos,2024,410
Castro Verde,Beja,2025,40 - 44 anos,2024,485
Castro Verde,Beja,2025,45 - 49 anos,2024,503
Castro Verde,Beja,2025,50 - 54 anos,2024,511
Celorico da Beira,Guarda,2020,5 - 9 anos,2013,189
Celorico da Beira,Guarda,2020,0 - 4 anos,2013,194
Celorico da Beira,Guarda,2020,25 - 29 anos,2013,229
Celorico da Beira,Guarda,2020,30 - 34 anos,2013,238
Celorico da Beira,Guarda,2020,10 - 14 anos,2013,267
Celorico da Beira,Guarda,2020,20 - 24 anos,2013,278
Celorico da Beira,Guarda,2020,15 - 19 anos,2013,289
Celorico da Beira,Guarda,2020,35 - 39 anos,2013,338
Celorico da Beira,Guarda,2020,40 - 44 anos,2013,375
Celorico da Beira,Guarda,2020,80 - 84 anos,2013,381
Celorico da Beira,Guarda,2020,45 - 49 anos,2013,423
Celorico da Beira,Guarda,2020,75 - 79 anos,2013,446
Celorico da Beira,Guarda,2020,50 - 54 anos,2013,447
Celorico da Beira,Guarda,2020,85 e mais anos,2013,468
Celorico da Beira,Guarda,2020,55 - 59 anos,2013,485
Celorico da Beira,Guarda,2020,70 - 74 anos,2013,489
Celorico da Beira,Guarda,2020,65 - 69 anos,2013,516
Celorico da Beira,Guarda,2020,60 - 64 anos,2013,574
Celorico da Beira,Guarda,2020,Total,2013,6626
Celorico da Beira,Guarda,2021,0 - 4 anos,2024,177
Celorico da Beira,Guarda,2021,5 - 9 anos,2024,207
Celorico da Beira,Guarda,2021,10 - 14 anos,2024,246
Celorico da Beira,Guarda,2021,25 - 29 anos,2024,258
Celorico da Beira,Guarda,2021,30 - 34 anos,2024,262
Celorico da Beira,Guarda,2021,20 - 24 anos,2024,269
Celorico da Beira,Guarda,2021,15 - 19 anos,2024,305
Celorico da Beira,Guarda,2021,35 - 39 anos,2024,323
Celorico da Beira,Guarda,2021,80 - 84 anos,2024,374
Celorico da Beira,Guarda,2021,40 - 44 anos,2024,394
Celorico da Beira,Guarda,2021,50 - 54 anos,2024,404
Celorico da Beira,Guarda,2021,75 - 79 anos,2024,408
Celorico da Beira,Guarda,2021,45 - 49 anos,2024,423
Celorico da Beira,Guarda,2021,55 - 59 anos,2024,456
Celorico da Beira,Guarda,2021,70 - 74 anos,2024,458
Celorico da Beira,Guarda,2021,85 e mais anos,2024,474
Celorico da Beira,Guarda,2021,65 - 69 anos,2024,500
Celorico da Beira,Guarda,2021,60 - 64 anos,2024,525
Celorico da Beira,Guarda,2021,Total,2024,6463
Celorico da Beira,Guarda,2022,0 - 4 anos,2024,196
Celorico da Beira,Guarda,2022,5 - 9 anos,2024,200
Celorico da Beira,Guarda,2022,30 - 34 anos,2024,244
Celorico da Beira,Guarda,2022,25 - 29 anos,2024,247
Celorico da Beira,Guarda,2022,10 - 14 anos,2024,252
Celorico da Beira,Guarda,2022,15 - 19 anos,2024,285
Celorico da Beira,Guarda,2022,35 - 39 anos,2024,298
Celorico da Beira,Guarda,2022,20 - 24 anos,2024,300
Celorico da Beira,Guarda,2022,80 - 84 anos,2024,356
Celorico da Beira,Guarda,2022,40 - 44 anos,2024,403
Celorico da Beira,Guarda,2022,75 - 79 anos,2024,407
Celorico da Beira,Guarda,2022,50 - 54 anos,2024,422
Celorico da Beira,Guarda,2022,55 - 59 anos,2024,430
Celorico da Beira,Guarda,2022,45 - 49 anos,2024,437
Celorico da Beira,Guarda,2022,70 - 74 anos,2024,475
Celorico da Beira,Guarda,2022,85 e mais anos,2024,485
Celorico da Beira,Guarda,2022,60 - 64 anos,2024,520
Celorico da Beira,Guarda,2022,65 - 69 anos,2024,523
Celorico da Beira,Guarda,2022,Total,2024,6480
Celorico da Beira,Guarda,2023,0 - 4 anos,2024,198
Celorico da Beira,Guarda,2023,5 - 9 anos,2024,218
Celorico da Beira,Guarda,2023,10 - 14 anos,2024,237
Celorico da Beira,Guarda,2023,30 - 34 anos,2024,257
Celorico da Beira,Guarda,2023,25 - 29 anos,2024,259
Celorico da Beira,Guarda,2023,15 - 19 anos,2024,282
Celorico da Beira,Guarda,2023,20 - 24 anos,2024,315
Celorico da Beira,Guarda,2023,35 - 39 anos,2024,316
Celorico da Beira,Guarda,2023,80 - 84 anos,2024,366
Celorico da Beira,Guarda,2023,40 - 44 anos,2024,403
Celorico da Beira,Guarda,2023,50 - 54 anos,2024,416
Celorico da Beira,Guarda,2023,45 - 49 anos,2024,430
Celorico da Beira,Guarda,2023,75 - 79 anos,2024,432
Celorico da Beira,Guarda,2023,55 - 59 anos,2024,442
Celorico da Beira,Guarda,2023,70 - 74 anos,2024,452
Celorico da Beira,Guarda,2023,85 e mais anos,2024,495
Celorico da Beira,Guarda,2023,60 - 64 anos,2024,496
Celorico da Beira,Guarda,2023,65 - 69 anos,2024,538
Celorico da Beira,Guarda,2023,Total,2024,6552
Celorico da Beira,Guarda,2024,0 - 4 anos,2024,200
Celorico da Beira,Guarda,2024,5 - 9 anos,2024,214
Celorico da Beira,Guarda,2024,10 - 14 anos,2024,241
Celorico da Beira,Guarda,2024,25 - 29 anos,2024,255
Celorico da Beira,Guarda,2024,30 - 34 anos,2024,258
Celorico da Beira,Guarda,2024,15 - 19 anos,2024,281
Celorico da Beira,Guarda,2024,20 - 24 anos,2024,298
Celorico da Beira,Guarda,2024,35 - 39 anos,2024,310
Celorico da Beira,Guarda,2024,80 - 84 anos,2024,365
Celorico da Beira,Guarda,2024,40 - 44 anos,2024,410
Celorico da Beira,Guarda,2024,45 - 49 anos,2024,417
Celorico da Beira,Guarda,2024,50 - 54 anos,2024,422
Celorico da Beira,Guarda,2024,75 - 79 anos,2024,435
Celorico da Beira,Guarda,2024,70 - 74 anos,2024,449
Celorico da Beira,Guarda,2024,55 - 59 anos,2024,457
Celorico da Beira,Guarda,2024,60 - 64 anos,2024,478
Celorico da Beira,Guarda,2024,85 e mais anos,2024,493
Celorico da Beira,Guarda,2024,65 - 69 anos,2024,575
Celorico da Beira,Guarda,2024,Total,2024,6558
Celorico da Beira,Guarda,2025,55 - 59 anos,2024,463
Celorico da Beira,Guarda,2025,60 - 64 anos,2024,461
Celorico da Beira,Guarda,2025,65 - 69 anos,2024,580
Celorico da Beira,Guarda,2025,70 - 74 anos,2024,460
Celorico da Beira,Guarda,2025,75 - 79 anos,2024,424
Celorico da Beira,Guarda,2025,80 - 84 anos,2024,367
Celorico da Beira,Guarda,2025,85 e mais anos,2024,492
Celorico da Beira,Guarda,2025,Total,2024,6545
Celorico da Beira,Guarda,2025,0 - 4 anos,2024,182
Celorico da Beira,Guarda,2025,5 - 9 anos,2024,230
Celorico da Beira,Guarda,2025,10 - 14 anos,2024,230
Celorico da Beira,Guarda,2025,15 - 19 anos,2024,278
Celorico da Beira,Guarda,2025,20 - 24 anos,2024,298
Celorico da Beira,Guarda,2025,25 - 29 anos,2024,257
Celorico da Beira,Guarda,2025,30 - 34 anos,2024,253
Celorico da Beira,Guarda,2025,35 - 39 anos,2024,307
Celorico da Beira,Guarda,2025,40 - 44 anos,2024,405
Celorico da Beira,Guarda,2025,45 - 49 anos,2024,417
Celorico da Beira,Guarda,2025,50 - 54 anos,2024,441
Celorico de Basto,Braga,2020,0 - 4 anos,2013,642
Celorico de Basto,Braga,2020,5 - 9 anos,2013,672
Celorico de Basto,Braga,2020,80 - 84 anos,2013,704
Celorico de Basto,Braga,2020,75 - 79 anos,2013,721
Celorico de Basto,Braga,2020,85 e mais anos,2013,729
Celorico de Basto,Braga,2020,10 - 14 anos,2013,864
Celorico de Basto,Braga,2020,25 - 29 anos,2013,874
Celorico de Basto,Braga,2020,30 - 34 anos,2013,884
Celorico de Basto,Braga,2020,70 - 74 anos,2013,901
Celorico de Basto,Braga,2020,15 - 19 anos,2013,919
Celorico de Basto,Braga,2020,20 - 24 anos,2013,1027
Celorico de Basto,Braga,2020,35 - 39 anos,2013,1043
Celorico de Basto,Braga,2020,65 - 69 anos,2013,1146
Celorico de Basto,Braga,2020,40 - 44 anos,2013,1182
Celorico de Basto,Braga,2020,50 - 54 anos,2013,1304
Celorico de Basto,Braga,2020,45 - 49 anos,2013,1331
Celorico de Basto,Braga,2020,60 - 64 anos,2013,1363
Celorico de Basto,Braga,2020,55 - 59 anos,2013,1449
Celorico de Basto,Braga,2020,Total,2013,17755
Celorico de Basto,Braga,2021,0 - 4 anos,2024,557
Celorico de Basto,Braga,2021,5 - 9 anos,2024,616
Celorico de Basto,Braga,2021,80 - 84 anos,2024,633
Celorico de Basto,Braga,2021,75 - 79 anos,2024,711
Celorico de Basto,Braga,2021,85 e mais anos,2024,762
Celorico de Basto,Braga,2021,10 - 14 anos,2024,796
Celorico de Basto,Braga,2021,30 - 34 anos,2024,809
Celorico de Basto,Braga,2021,25 - 29 anos,2024,820
Celorico de Basto,Braga,2021,70 - 74 anos,2024,838
Celorico de Basto,Braga,2021,15 - 19 anos,2024,861
Celorico de Basto,Braga,2021,35 - 39 anos,2024,940
Celorico de Basto,Braga,2021,20 - 24 anos,2024,963
Celorico de Basto,Braga,2021,40 - 44 anos,2024,1076
Celorico de Basto,Braga,2021,65 - 69 anos,2024,1082
