distrito,ano,dim_4_t,valor
Vila Real,2022,0 - 4 anos,5602
Vila Real,2022,5 - 9 anos,6586
Vila Real,2022,10 - 14 anos,7327
Vila Real,2022,15 - 19 anos,8196
Vila Real,2022,20 - 24 anos,8849
Vila Real,2022,25 - 29 anos,8198
Vila Real,2023,30 - 34 anos,8446
Vila Real,2023,35 - 39 anos,9198
Vila Real,2023,40 - 44 anos,11277
Vila Real,2023,45 - 49 anos,12737
Vila Real,2023,50 - 54 anos,12467
Vila Real,2023,55 - 59 anos,13679
Vila Real,2023,60 - 64 anos,14723
Vila Real,2023,65 - 69 anos,14712
Vila Real,2023,70 - 74 anos,13639
Vila Real,2023,75 - 79 anos,11560
Vila Real,2023,80 - 84 anos,8705
Vila Real,2023,85 e mais anos,10108
Vila Real,2023,Total,186320
Vila Real,2023,0 - 4 anos,5539
Vila Real,2023,5 - 9 anos,6731
Vila Real,2023,10 - 14 anos,7279
Vila Real,2023,15 - 19 anos,7976
Vila Real,2023,20 - 24 anos,8994
Vila Real,2023,25 - 29 anos,8550
Vila Real,2024,30 - 34 anos,8505
Vila Real,2024,35 - 39 anos,9193
Vila Real,2024,40 - 44 anos,10979
Vila Real,2024,45 - 49 anos,12719
Vila Real,2024,50 - 54 anos,12737
Vila Real,2024,55 - 59 anos,13487
Vila Real,2024,60 - 64 anos,14646
Vila Real,2024,65 - 69 anos,15107
Vila Real,2024,70 - 74 anos,13765
Vila Real,2024,75 - 79 anos,11765
Vila Real,2024,80 - 84 anos,8972
Vila Real,2024,85 e mais anos,10323
Vila Real,2024,Total,187165
Vila Real,2024,0 - 4 anos,5484
Vila Real,2024,5 - 9 anos,6838
Vila Real,2024,10 - 14 anos,7161
Vila Real,2024,15 - 19 anos,7864
Vila Real,2024,20 - 24 anos,9007
Vila Real,2024,25 - 29 anos,8613
Vila Real,2025,30 - 34 anos,8553
Vila Real,2025,35 - 39 anos,9202
Vila Real,2025,40 - 44 anos,10675
Vila Real,2025,45 - 49 anos,12697
Vila Real,2025,50 - 54 anos,12869
Vila Real,2025,55 - 59 anos,13191
Vila Real,2025,60 - 64 anos,14660
Vila Real,2025,65 - 69 anos,15214
Vila Real,2025,70 - 74 anos,13964
Vila Real,2025,75 - 79 anos,11909
Vila Real,2025,80 - 84 anos,9261
Vila Real,2025,85 e mais anos,10415
Vila Real,2025,Total,187197
Vila Real,2025,0 - 4 anos,5271
Vila Real,2025,5 - 9 anos,6794
Vila Real,2025,10 - 14 anos,7057
Vila Real,2025,15 - 19 anos,7939
Vila Real,2025,20 - 24 anos,8697
Vila Real,2025,25 - 29 anos,8829
Viseu,2020,30 - 34 anos,15972
Viseu,2020,35 - 39 anos,19767
Viseu,2020,40 - 44 anos,24171
Viseu,2020,45 - 49 anos,24964
Viseu,2020,50 - 54 anos,24712
Viseu,2020,55 - 59 anos,26381
Viseu,2020,60 - 64 anos,26496
Viseu,2020,65 - 69 anos,25077
Viseu,2020,70 - 74 anos,22836
Viseu,2020,75 - 79 anos,19431
Viseu,2020,80 - 84 anos,15557
Viseu,2020,85 e mais anos,15651
Viseu,2020,Total,353167
Viseu,2020,0 - 4 anos,12509
Viseu,2020,5 - 9 anos,13184
Viseu,2020,10 - 14 anos,15223
Viseu,2020,15 - 19 anos,17654
Viseu,2020,20 - 24 anos,17957
Viseu,2020,25 - 29 anos,15625
Viseu,2021,30 - 34 anos,16287
Viseu,2021,35 - 39 anos,19149
Viseu,2021,40 - 44 anos,23301
Viseu,2021,45 - 49 anos,24884
Viseu,2021,50 - 54 anos,23844
Viseu,2021,55 - 59 anos,24595
Viseu,2021,60 - 64 anos,25061
Viseu,2021,65 - 69 anos,24111
Viseu,2021,70 - 74 anos,22459
Viseu,2021,75 - 79 anos,19387
Viseu,2021,80 - 84 anos,15361
Viseu,2021,85 e mais anos,16457
Viseu,2021,Total,347053
Viseu,2021,0 - 4 anos,11888
Viseu,2021,5 - 9 anos,13427
Viseu,2021,10 - 14 anos,15295
Viseu,2021,15 - 19 anos,17042
Viseu,2021,20 - 24 anos,18194
Viseu,2021,25 - 29 anos,16311
Viseu,2022,30 - 34 anos,17180
Viseu,2022,35 - 39 anos,19236
Viseu,2022,40 - 44 anos,23275
Viseu,2022,45 - 49 anos,25689
Viseu,2022,50 - 54 anos,24017
Viseu,2022,55 - 59 anos,24574
Viseu,2022,60 - 64 anos,25156
Viseu,2022,65 - 69 anos,24314
Viseu,2022,70 - 74 anos,23356
Viseu,2022,75 - 79 anos,19370
Viseu,2022,80 - 84 anos,15365
Viseu,2022,85 e mais anos,16566
Viseu,2022,Total,352955
Viseu,2022,0 - 4 anos,12036
Viseu,2022,5 - 9 anos,14126
Viseu,2022,10 - 14 anos,15629
Viseu,2022,15 - 19 anos,17277
Viseu,2022,20 - 24 anos,18548
Viseu,2022,25 - 29 anos,17241
Viseu,2023,30 - 34 anos,17922
Viseu,2023,35 - 39 anos,19569
Viseu,2023,40 - 44 anos,23538
Viseu,2023,45 - 49 anos,25883
Viseu,2023,50 - 54 anos,24392
Viseu,2023,55 - 59 anos,24699
Viseu,2023,60 - 64 anos,25343
Viseu,2023,65 - 69 anos,25007
Viseu,2023,70 - 74 anos,23206
Viseu,2023,75 - 79 anos,20126
Viseu,2023,80 - 84 anos,15431
Viseu,2023,85 e mais anos,17213
Viseu,2023,Total,358834
Viseu,2023,0 - 4 anos,11941
Viseu,2023,5 - 9 anos,14537
Viseu,2023,10 - 14 anos,15598
Viseu,2023,15 - 19 anos,17255
Viseu,2023,20 - 24 anos,18883
Viseu,2023,25 - 29 anos,18291
Viseu,2024,30 - 34 anos,18344
Viseu,2024,35 - 39 anos,19597
Viseu,2024,40 - 44 anos,23358
Viseu,2024,45 - 49 anos,26030
Viseu,2024,50 - 54 anos,24925
Viseu,2024,55 - 59 anos,24533
Viseu,2024,60 - 64 anos,25786
Viseu,2024,65 - 69 anos,25756
Viseu,2024,70 - 74 anos,23195
Viseu,2024,75 - 79 anos,20594
Viseu,2024,80 - 84 anos,15625
Viseu,2024,85 e mais anos,17760
Viseu,2024,Total,362746
Viseu,2024,0 - 4 anos,11931
Viseu,2024,5 - 9 anos,14820
Viseu,2024,10 - 14 anos,15619
Viseu,2024,15 - 19 anos,17214
Viseu,2024,20 - 24 anos,18919
Viseu,2024,25 - 29 anos,18740
Viseu,2025,30 - 34 anos,18748
Viseu,2025,35 - 39 anos,19805
Viseu,2025,40 - 44 anos,22921
Viseu,2025,45 - 49 anos,26023
Viseu,2025,50 - 54 anos,25422
Viseu,2025,55 - 59 anos,24525
Viseu,2025,60 - 64 anos,25792
Viseu,2025,65 - 69 anos,25981
Viseu,2025,70 - 74 anos,23782
Viseu,2025,75 - 79 anos,20653
Viseu,2025,80 - 84 anos,16199
Viseu,2025,85 e mais anos,18098
Viseu,2025,Total,364820
Viseu,2025,0 - 4 anos,11791
Viseu,2025,5 - 9 anos,14615
Viseu,2025,10 - 14 anos,15455
Viseu,2025,15 - 19 anos,17149
Viseu,2025,20 - 24 anos,18670
Viseu,2025,25 - 29 anos,19191
Évora,2020,30 - 34 anos,7276
Évora,2020,35 - 39 anos,8924
Évora,2020,40 - 44 anos,10809
Évora,2020,45 - 49 anos,11154
Évora,2020,50 - 54 anos,11107
Évora,2020,55 - 59 anos,11166
Évora,2020,60 - 64 anos,10804
Évora,2020,65 - 69 anos,10055
Évora,2020,70 - 74 anos,9000
Évora,2020,75 - 79 anos,7508
Évora,2020,80 - 84 anos,7254
Évora,2020,85 e mais anos,7636
Évora,2020,Total,153398
Évora,2020,0 - 4 anos,6081
Évora,2020,5 - 9 anos,6167
Évora,2020,10 - 14 anos,6798
Évora,2020,15 - 19 anos,7397
Évora,2020,20 - 24 anos,7442
Évora,2020,25 - 29 anos,6820
Évora,2021,30 - 34 anos,7638
Évora,2021,35 - 39 anos,8997
Évora,2021,40 - 44 anos,10772
Évora,2021,45 - 49 anos,11654
Évora,2021,50 - 54 anos,11060
Évora,2021,55 - 59 anos,11234
Évora,2021,60 - 64 anos,10911
Évora,2021,65 - 69 anos,10076
Évora,2021,70 - 74 anos,9221
Évora,2021,75 - 79 anos,7687
Évora,2021,80 - 84 anos,6863
Évora,2021,85 e mais anos,8037
Évora,2021,Total,155713
Évora,2021,0 - 4 anos,5916
Évora,2021,5 - 9 anos,6283
Évora,2021,10 - 14 anos,6893
Évora,2021,15 - 19 anos,7388
Évora,2021,20 - 24 anos,7905
Évora,2021,25 - 29 anos,7178
Évora,2022,30 - 34 anos,8109
Évora,2022,35 - 39 anos,9096
Évora,2022,40 - 44 anos,10575
Évora,2022,45 - 49 anos,12143
Évora,2022,50 - 54 anos,11085
Évora,2022,55 - 59 anos,11180
Évora,2022,60 - 64 anos,11192
Évora,2022,65 - 69 anos,10211
Évora,2022,70 - 74 anos,9272
Évora,2022,75 - 79 anos,7874
Évora,2022,80 - 84 anos,6497
Évora,2022,85 e mais anos,8099
Évora,2022,Total,158119
Évora,2022,0 - 4 anos,5968
Évora,2022,5 - 9 anos,6449
Évora,2022,10 - 14 anos,7052
Évora,2022,15 - 19 anos,7425
Évora,2022,20 - 24 anos,8132
Évora,2022,25 - 29 anos,7760
Évora,2023,30 - 34 anos,8455
Évora,2023,35 - 39 anos,9247
Évora,2023,40 - 44 anos,10623
Évora,2023,45 - 49 anos,12252
Évora,2023,50 - 54 anos,11173
Évora,2023,55 - 59 anos,11291
Évora,2023,60 - 64 anos,11302
Évora,2023,65 - 69 anos,10279
Évora,2023,70 - 74 anos,9474
Évora,2023,75 - 79 anos,7957
Évora,2023,80 - 84 anos,6407
Évora,2023,85 e mais anos,8230
Évora,2023,Total,160710
Évora,2023,0 - 4 anos,5982
Évora,2023,5 - 9 anos,6686
Évora,2023,10 - 14 anos,6958
Évora,2023,15 - 19 anos,7523
Évora,2023,20 - 24 anos,8479
Évora,2023,25 - 29 anos,8392
Évora,2024,30 - 34 anos,8519
Évora,2024,35 - 39 anos,9268
Évora,2024,40 - 44 anos,10638
Évora,2024,45 - 49 anos,12116
Évora,2024,50 - 54 anos,11478
Évora,2024,55 - 59 anos,11257
Évora,2024,60 - 64 anos,11336
Évora,2024,65 - 69 anos,10474
Évora,2024,70 - 74 anos,9549
Évora,2024,75 - 79 anos,8091
Évora,2024,80 - 84 anos,6205
Évora,2024,85 e mais anos,8337
Évora,2024,Total,161731
Évora,2024,0 - 4 anos,5941
Évora,2024,5 - 9 anos,6880
Évora,2024,10 - 14 anos,6938
Évora,2024,15 - 19 anos,7452
Évora,2024,20 - 24 anos,8461
Évora,2024,25 - 29 anos,8791
Évora,2025,30 - 34 anos,8559
Évora,2025,35 - 39 anos,9185
Évora,2025,40 - 44 anos,10486
Évora,2025,45 - 49 anos,11988
Évora,2025,50 - 54 anos,11691
Évora,2025,55 - 59 anos,11357
Évora,2025,60 - 64 anos,11249
Évora,2025,65 - 69 anos,10692
Évora,2025,70 - 74 anos,9635
Évora,2025,75 - 79 anos,8227
Évora,2025,80 - 84 anos,6193
Évora,2025,85 e mais anos,8280
Évora,2025,Total,161642
Évora,2025,0 - 4 anos,5853
Évora,2025,5 - 9 anos,6796
Évora,2025,10 - 14 anos,6894
Évora,2025,15 - 19 anos,7409
Évora,2025,20 - 24 anos,8267
Évora,2025,25 - 29 anos,8881
